Datetime,612FC702.PV,612TC138A.PV,612FC124.PV,612TC168A.PV,612FC129.PV,612TC170A.PV,612FC195A.PV,612FI109.PV,612FI740.PV,612FC123.MV,612SI101.PV,612SI102.PV,612AI104E.PV,612AI107E.PV,partial_p,API,Sulfur %,Nitrogen ppm,MCRT wt. %,Ni ppm,V ppm,SEDEX,Na ppm,Fe ppm,Ca ppm,V(100) cSt.,N_S_r,SHFT_avg
2018-07-22,15.9994,322.6592,14.7709,373.0181,8.6884,409.9513,4.943,214.2042582,59.20805481,44.99988556,1397.730735,1436.138357,802.561432,879.2676281,157.1646796,2.0,5.85,4000.0,25.99,55.8,201.0,0.710135966,9.5,9.1,0.7,9922.3,683.7606838,0.0375
2018-07-23,16.0012,321.774,15.4741,374.9796,8.8778,410.1904,4.9304,214.1535127,59.18859979,44.99988556,1401.887032,1444.539022,795.3177511,879.3539033,157.1476742,2.1,5.87,3700.0,25.89,54.9,197.6,0.615673056,11.1,9.6,0.9,9700.6,630.3236797,0.03
2018-07-24,15.9999,319.9242,15.9788,373.6722,9.5019,409.7735,4.887,214.1350878,59.15703595,44.99988556,1398.129041,1466.715536,800.3448957,878.216777,156.3012618,2.0,5.91,3990.0,26.01,57.3,208.4,0.711463404,11.0,10.3,0.8,9827.5,675.1269036,0.033
2018-07-26,15.9994,322.1015,15.4019,373.9146,9.2034,409.9623,4.9605,214.2360227,59.3299662,44.99988556,1393.972435,1468.388483,811.4462054,879.4668921,156.2193861,2.1,5.96,4020.0,25.49,56.6,203.7,0.869144596,11.8,10.8,0.7,9902.1,674.4966443,0.0425
2018-07-28,16.0003,323.5772,17.7419,372.1111,9.3727,409.9809,4.9327,213.941412,58.93736681,44.99988556,1411.808504,1464.906871,816.6809748,878.9009133,156.331775,2.0,6.01,3710.0,25.95,56.5,204.0,0.729324575,10.9,9.7,0.8,10057.0,617.3044925,0.038
2018-07-29,15.9994,322.9714,17.324,374.826,9.1603,410.16,4.9548,214.0713488,59.33223671,44.99988556,1405.258961,1463.490128,815.7230919,879.5242312,156.0399659,2.1,5.87,3570.0,25.42,56.8,199.8,0.607138816,10.9,9.5,1.5,9153.7,608.1771721,0.04
2018-07-31,16.0008,325.1839,17.3861,372.4386,10.2705,410.2139,4.8734,214.0169758,59.8184019,44.99988556,1417.498943,1433.427388,822.0936022,889.0212626,155.762908,2.1,5.94,3720.0,25.92,62.0,218.6,0.732142356,10.5,10.7,2.2,9150.2,626.2626263,0.0375
2018-08-02,16.0003,321.5988,16.0711,374.5426,10.9609,409.8702,4.7175,214.0603733,59.97136725,44.99988556,1376.676195,1443.600821,825.4426208,889.5632806,155.4366264,2.1,6.02,3560.0,25.66,57.5,203.7,0.68904426,11.0,10.7,0.4,9613.0,591.3621262,0.042
2018-08-04,15.9993,322.8965,17.9739,372.5227,10.886,410.2278,4.6451,215.067255,59.80973123,44.99988556,1389.158906,1446.930243,826.58166,884.5098997,155.7636555,2.1,5.89,3690.0,26.06,57.2,202.7,0.834417941,11.2,9.1,0.8,9375.8,626.4855688,0.043
2018-08-05,16.0003,322.5925,17.462,372.2164,10.6923,410.0441,4.6663,214.9491567,59.77718574,44.99988556,1384.216054,1447.761657,825.3368711,883.6142895,155.6803289,2.1,5.96,3630.0,25.66,57.4,201.6,0.750729613,11.3,10.4,0.8,9525.0,609.0604027,0.0455
2018-08-06,15.9996,323.5503,17.9708,371.6625,10.7276,410.1989,4.6406,215.1008208,59.61508148,44.99988556,1394.445714,1453.766747,829.7255848,881.0530565,155.5505562,2.1,5.96,3480.0,25.67,57.6,202.4,0.703640526,11.1,9.6,0.8,9485.2,583.8926174,0.052
2018-08-10,15.9997,320.8092,17.692,371.5911,10.7404,409.8988,4.5401,216.2708499,59.28926091,44.99988556,1393.202662,1460.501077,827.6435547,876.0453253,155.2513935,2.0,5.91,3750.0,25.96,54.9,193.9,0.843517477,11.0,11.5,1.6,9541.0,634.5177665,0.034
2018-08-12,15.9992,320.6584,17.8812,370.5548,10.4162,410.0503,4.5042,216.1247349,59.54952958,44.99988556,1391.96298,1466.428014,822.202267,876.0831953,155.5324461,2.0,6.0,4000.0,25.91,54.0,193.3,0.776159014,10.6,11.6,1.9,9861.0,666.6666667,0.0365
2018-08-13,15.9997,321.4491,18.9917,370.5337,10.5461,410.1518,4.4666,216.1378882,59.96442028,44.99988556,1399.52743,1468.835659,827.3498045,873.9123353,155.8421423,2.0,5.97,4020.0,26.05,53.8,193.8,0.906795392,10.5,11.3,1.9,9397.0,673.3668342,0.0375
2018-08-14,15.9998,320.35,17.6815,371.95,10.5566,410.1575,4.4851,216.2177515,60.08967473,44.99988556,1397.041177,1468.791585,820.2479422,873.6856783,156.2824045,2.1,5.9,3880.0,25.8,52.6,193.6,0.753358476,10.1,10.6,0.2,9295.6,657.6271186,0.0365
2018-08-16,16.0001,319.4161,16.2033,372.4778,10.6532,409.6723,4.5425,215.9640276,59.21730107,44.99988556,1397.227123,1474.52689,815.6082621,872.8003846,156.4466461,2.2,5.91,4060.0,25.33,52.4,190.1,0.849383354,10.5,12.4,0.6,8620.8,686.9712352,0.035
2018-08-17,15.9993,319.4659,15.133,374.8807,10.5673,409.6988,4.5657,216.2350849,58.97454185,44.99988556,1395.560905,1471.716231,809.2034032,871.2717688,156.7387679,2.1,6.02,3870.0,26.82,58.4,212.3,0.997083081,11.4,12.6,0.8,9430.2,642.8571429,0.032
2018-08-19,15.9991,319.2724,16.5769,374.0939,10.4891,410.1971,4.4947,216.1638787,59.28308821,44.99988556,1395.897659,1474.053837,811.3649359,867.8069506,156.5591815,2.2,5.9,3640.0,25.23,54.3,192.2,0.600651655,10.3,11.3,1.2,8715.0,616.9491525,0.0365
2018-08-21,16.0,318.8609,16.1845,374.6246,10.5258,410.2736,4.4449,218.1224348,59.53095712,44.99988556,1394.092681,1475.852436,807.2812203,867.8409251,156.8535878,2.2,5.97,3360.0,25.42,51.9,188.1,0.574811409,10.2,10.9,1.0,8738.9,562.8140704,0.035
2018-08-22,16.0006,320.0783,18.1399,372.8278,10.6358,409.9117,4.5613,218.0695766,59.49581208,44.99988556,1401.384189,1471.236118,810.3219252,867.5421064,156.7717027,2.3,5.99,3070.0,25.52,53.5,190.1,0.493427701,10.6,11.7,1.2,8303.0,512.5208681,0.036
2018-08-23,16.0003,319.2809,13.512,373.7342,10.5387,409.8104,5.0234,218.3521054,59.26628039,44.99988556,1392.615623,1468.829364,806.8918627,865.177833,156.4153591,2.2,6.0,3530.0,25.57,54.6,193.3,0.578567595,10.1,11.7,1.5,8547.4,588.3333333,0.0345
2018-08-24,16.0,319.0613,15.9106,375.094,10.6017,409.9088,5.0235,218.0443875,59.36079974,44.99988556,1394.11158,1476.39425,800.8677178,864.1462254,156.527149,2.3,5.89,3390.0,25.45,52.7,185.5,0.609041331,10.1,11.1,1.6,8052.0,575.5517827,0.043
2018-08-25,16.0005,318.1769,15.2394,375.2425,10.5926,410.1304,5.0235,217.9975996,58.87199364,44.99988556,1395.067888,1478.560499,798.196512,865.3297747,157.3749182,2.2,5.94,3310.0,25.4,52.5,191.2,0.593631845,10.9,11.5,1.9,8441.0,557.2390572,0.036
2018-08-26,15.9993,319.6796,15.4653,372.4243,10.5303,410.0817,5.0237,218.1597788,59.0886215,44.99988556,1397.502483,1475.294283,801.804907,864.6319667,157.603326,2.4,5.89,3490.0,25.27,51.6,185.3,0.619968702,10.1,10.9,1.7,7970.0,592.5297114,0.034
2018-08-27,16.0009,319.2357,15.4986,374.1499,10.6775,410.0447,5.0234,218.0330098,59.13079306,44.99988556,1399.136999,1477.247581,799.5666324,862.8905989,157.6680231,2.4,5.88,3980.0,25.4,52.5,189.5,0.735451111,10.9,12.2,2.0,7764.0,676.8707483,0.0305
2018-08-28,15.9995,320.1639,15.9401,374.0117,10.602,409.9939,5.0232,217.9770526,59.31494218,44.99988556,1405.44715,1485.736299,803.8800827,862.5309508,157.5868452,2.6,5.8,3960.0,25.03,51.3,185.4,0.849262315,10.5,12.5,1.1,7351.5,682.7586207,0.0335
2018-08-29,16.0,320.3005,15.1945,374.9524,10.713,409.9181,5.0235,217.9511575,59.44791254,44.99988556,1406.98282,1486.592569,802.1857033,863.8322951,157.5875315,2.5,5.77,3990.0,25.42,53.3,188.5,0.566448719,11.1,13.7,2.2,7498.0,691.507799,0.0305
2018-08-30,16.0,321.1947,15.0156,375.2781,10.696,409.7299,5.0235,217.6951552,59.34813064,44.99988556,1411.55563,1491.211098,802.4865057,864.3646683,157.5217871,2.6,5.82,3580.0,24.79,52.4,183.8,0.512280093,11.4,13.9,2.2,7123.0,615.1202749,0.0285
2018-09-01,15.9997,322.581,16.7024,373.6528,10.5602,409.7158,5.0233,218.0250515,58.58632161,44.99988556,1432.863417,1449.483234,810.4988199,875.020167,157.6032362,2.7,5.64,3990.0,24.7,52.5,186.1,0.493310964,11.3,13.7,1.0,6569.7,707.4468085,0.028
2018-09-03,16.0005,319.5694,14.9135,374.8009,10.5512,410.0634,5.024,217.9586331,58.8309331,44.99988556,1416.068208,1456.911796,804.2641297,875.7587526,157.097141,2.5,5.78,4060.0,25.27,55.9,195.8,0.722555851,12.0,14.8,1.1,8098.8,702.4221453,0.0415
2018-09-04,16.0001,319.9752,14.9188,374.2139,10.5479,409.9384,5.0235,216.8991199,58.78626536,44.99988556,1421.244159,1461.893113,806.6110439,876.5796496,156.5919038,2.5,5.76,4050.0,25.05,60.0,204.5,0.732925615,9.4,14.9,1.5,8157.2,703.125,0.0405
2018-09-05,16.0004,320.3927,17.2876,371.757,10.3835,410.104,5.0235,216.0716596,58.52566789,44.99988556,1431.001711,1454.199009,809.8456269,875.4028786,157.3909674,2.3,5.78,4110.0,25.15,54.8,195.5,0.544789107,12.9,14.2,1.4,9127.3,711.0726644,0.0415
2018-09-06,16.0001,319.4205,16.082,372.574,10.4582,410.3072,5.0237,216.2085228,58.2798171,44.99988556,1431.0036,1455.187849,803.4189991,875.4281526,157.4421053,2.4,5.81,3980.0,25.54,55.5,192.7,0.647549151,11.8,14.0,1.6,8906.0,685.0258176,0.0435
2018-09-08,15.9991,318.9186,14.6778,374.0363,10.5529,410.0543,5.0235,216.4752832,58.01260072,44.99988556,1428.58371,1464.048261,796.6151793,874.6386802,157.9621621,2.3,5.75,4060.0,25.53,60.3,202.9,0.67671332,11.4,15.1,2.2,9044.3,706.0869565,0.037
2018-09-09,15.9998,318.9716,15.8255,373.0391,10.6354,410.0281,5.0235,216.2721629,58.41203599,44.99988556,1428.395083,1464.859405,795.5492335,874.5417119,158.223073,2.3,5.78,4200.0,25.22,60.2,203.8,1.063349665,11.0,14.4,2.2,9117.0,726.6435986,0.037
2018-09-10,16.0008,320.35,17.1127,373.4031,10.6292,410.0368,5.0235,216.9745719,58.2771691,44.99988556,1429.962902,1459.109457,798.0865311,873.1709308,158.3205457,2.3,5.8,3990.0,25.54,59.8,206.3,0.734849545,11.3,13.9,2.4,9512.5,687.9310345,0.0365
2018-09-12,15.9996,319.505,15.6668,374.6604,10.7016,409.9259,5.0231,216.798284,58.36401851,44.99988556,1432.712479,1468.738058,794.3609669,873.611938,158.1577131,2.4,5.72,4110.0,25.11,58.1,198.8,0.742153679,11.0,12.8,2.2,9101.7,718.5314685,0.0365
2018-09-14,15.9991,321.9259,17.0331,372.7994,10.5133,409.9336,5.0234,217.3226118,58.11890105,44.99988556,1446.729191,1463.213225,802.8335664,872.0863856,157.8153055,2.4,5.79,4150.0,25.38,53.5,174.3,0.722573965,9.6,11.3,0.7,8677.0,716.7530225,0.035
2018-09-16,15.9996,322.0942,15.2845,373.4309,10.6177,410.0479,5.0234,217.0930644,58.47443245,44.99988556,1449.512251,1470.402325,801.982928,871.1773276,157.7823438,2.4,5.7,4000.0,25.29,60.4,203.6,0.789742038,8.2,12.1,0.5,8607.5,701.754386,0.0365
2018-09-19,15.9989,320.5784,15.9348,373.589,10.822,410.0084,5.0235,216.9623648,58.54439621,44.99988556,1430.097943,1477.610787,825.0879784,868.5574357,157.9783315,2.4,5.75,4030.0,25.72,51.6,185.6,0.608026363,11.6,12.7,0.6,8474.0,700.8695652,0.0425
2018-09-21,16.0005,325.0152,16.8167,373.1116,10.6448,410.1445,5.0234,216.9257396,58.28948395,44.99988556,1453.990328,1437.265294,827.768812,879.4342399,157.9622402,2.6,5.71,4000.0,25.33,50.5,175.2,0.653083221,9.8,11.9,0.6,7611.6,700.525394,0.0415
2018-09-22,16.0004,323.6381,15.3414,374.2092,10.7438,410.1747,5.0234,217.1458187,58.46718784,44.99988556,1446.532605,1437.210627,823.0659103,879.6579576,158.500417,2.4,5.72,3810.0,25.49,50.6,182.7,0.716603841,10.1,13.1,1.4,7974.0,666.0839161,0.0405
2018-09-24,15.9999,322.139,14.8627,375.7246,10.7866,410.1561,5.0236,217.2835115,58.32182044,44.99988556,1434.006889,1443.36137,809.1343816,879.8484142,158.793419,2.5,5.75,3830.0,25.12,48.4,180.9,0.918424536,10.4,14.2,1.3,7719.5,666.0869565,0.037
2018-09-25,16.0003,321.9811,14.681,375.0315,10.7809,410.2214,5.0233,217.3689483,58.59772832,44.99988556,1441.466578,1452.008872,807.7340257,880.6980073,158.3848819,2.3,5.84,3780.0,25.23,49.0,184.0,0.701848214,11.5,13.3,1.3,8433.0,647.260274,0.035
2018-09-27,15.9996,322.6765,15.7008,373.755,10.8796,410.0208,5.0237,217.1537045,58.5154555,44.99988556,1446.305952,1444.190894,805.10913,879.395081,158.5975474,2.5,5.66,4010.0,25.34,47.1,170.2,0.750567721,11.3,15.3,2.0,7630.2,708.4805654,0.0355
2018-09-29,15.9999,324.9975,14.9563,374.1039,10.7501,409.9367,5.0233,216.9462679,58.48441209,44.99988556,1460.175258,1456.829556,814.4658588,879.6554527,158.1901927,2.6,5.46,3900.0,24.97,49.0,166.4,0.800214212,12.3,16.7,0.8,7578.0,714.2857143,0.0405
2018-10-01,15.9997,323.1121,13.5211,375.975,10.6198,409.8977,5.0234,216.9245219,58.5170358,45.02696848,1442.304671,1452.685599,802.1126161,880.1427082,158.2055918,2.6,5.52,4000.0,25.36,51.7,176.3,0.755442638,13.4,17.6,0.9,8198.0,724.6376812,0.044
2018-10-03,16.0,323.8849,16.1089,372.1024,10.9713,409.731,5.0233,217.0546653,58.43012925,44.99988556,1464.993138,1452.439486,811.9748065,878.8742227,158.8253003,2.5,5.51,4010.0,25.27,52.7,186.0,0.890252479,12.7,18.6,0.9,8924.3,727.7676951,0.045
2018-10-04,16.0002,323.175,15.4088,373.8716,10.6568,409.9602,5.0236,216.8350815,58.42274037,44.99988556,1464.954715,1450.944252,805.3843087,878.8593497,158.9564601,2.4,5.57,4170.0,25.4,53.2,185.2,0.819207706,13.1,17.8,1.0,8956.0,748.6535009,0.047
2018-10-05,15.9991,323.5561,14.7665,374.3995,10.5936,409.9002,5.0234,217.1396066,58.30495989,44.99988556,1472.203679,1458.529145,805.0910521,876.6356859,158.5001682,2.5,5.56,4190.0,25.42,52.5,186.2,0.771025623,13.4,18.5,1.0,9284.2,753.5971223,0.05
2018-10-06,16.0,322.6267,13.4511,374.8469,10.2695,409.7147,5.0236,216.4715435,58.47633342,44.99988556,1462.770343,1460.222628,803.0153828,879.8580382,157.5214626,2.3,5.76,3920.0,25.1,51.1,184.1,0.807550679,12.9,18.2,1.0,8866.0,680.5555556,0.049
2018-10-08,15.9994,322.5986,15.9319,372.7436,10.733,410.1309,5.1218,216.954866,58.36206801,44.99988556,1476.695967,1470.391943,799.5779371,873.873306,159.1669903,2.5,5.68,4100.0,24.87,51.1,181.2,0.787480475,12.3,16.2,0.9,8577.2,721.8309859,0.0675
2018-10-10,15.9991,321.0788,14.2371,376.5746,10.6634,410.0162,6.0233,217.145279,58.12281962,44.99988556,1440.269973,1474.670526,808.153115,873.8148863,159.2812385,2.2,5.87,4070.0,25.82,54.3,195.4,0.760374067,11.3,16.4,1.1,9597.4,693.3560477,0.042
2018-10-12,15.9993,321.0854,15.9588,370.9988,10.9774,410.0189,6.0233,217.2167181,58.09869667,44.99988556,1465.63598,1452.048445,813.4634688,883.5025303,159.3140504,2.3,5.88,4090.0,25.4,54.6,189.1,0.612173414,11.2,14.8,1.1,9233.4,695.5782313,0.0415
2018-10-14,15.9987,320.4958,14.9915,373.7969,11.0485,410.0174,6.0233,217.1558299,58.42723673,44.99988556,1471.868931,1452.268,817.6873805,884.8518684,158.7602074,1.9,6.06,4130.0,26.11,58.0,202.6,0.740924281,11.7,14.6,1.4,10673.4,681.5181518,0.0405
2018-10-17,16.0003,321.0504,15.961,373.0035,10.9507,410.0173,6.0233,217.2059435,58.36825582,44.99988556,1474.959452,1456.806703,813.0889752,882.1973347,158.4836481,1.8,5.97,3970.0,26.44,57.5,205.3,0.799482486,9.7,11.4,0.5,11223.0,664.9916248,0.0385
2018-10-19,15.9998,319.446,14.7488,375.6757,11.0374,410.0191,6.0237,217.1422277,58.34113044,44.99988556,1442.290918,1457.786745,816.9876542,883.0933615,159.1353872,2.1,6.03,3960.0,25.57,55.7,191.3,0.64535485,9.6,11.0,2.5,8287.3,656.7164179,0.0405
2018-10-21,15.9998,319.7084,16.567,373.2942,11.0839,410.0205,6.0234,217.104474,58.35870448,44.99988556,1438.796921,1461.546929,816.6322947,881.3905844,159.1028419,2.1,6.0,3940.0,25.29,56.9,200.0,0.688594747,10.0,10.5,1.4,8853.7,656.6666667,0.039
2018-10-22,16.0001,319.4509,15.4254,374.8559,11.0704,410.0175,6.0231,216.8510104,58.3588929,44.99988556,1431.539441,1461.45482,813.5661693,879.6734627,159.184592,2.1,6.1,3760.0,25.95,50.6,187.3,0.644800894,11.4,9.3,1.3,8456.0,616.3934426,0.0395
2018-10-24,15.9996,319.3578,14.6958,372.3272,10.7818,410.0182,6.0233,217.06457,58.34975369,44.99988556,1435.253376,1463.751614,814.9152093,881.8407421,158.9561227,1.9,6.05,3850.0,25.98,54.1,192.3,0.657634075,11.1,8.6,1.3,9809.0,636.3636364,0.0375
2018-10-26,16.0002,319.3427,15.1911,373.5555,10.893,410.0143,6.0234,217.1117387,58.28948644,44.99988556,1444.81928,1470.37609,817.3287645,878.6809109,158.3852548,1.9,6.02,4020.0,26.09,51.3,185.6,0.68127509,12.4,9.1,1.4,10269.3,667.7740864,0.0335
2018-10-28,15.9992,317.7467,13.8992,376.1742,10.8189,410.0186,6.0236,217.1984134,58.20867309,44.99988556,1401.267824,1471.306506,822.3544799,879.5373799,158.6465302,2.1,5.85,4040.0,25.76,54.0,188.9,0.558464507,12.9,10.6,1.4,10754.4,690.5982906,0.0355
2018-10-31,16.0002,320.1938,13.9876,374.9674,10.7794,410.0191,6.0231,217.1075229,57.87761406,44.99988556,1407.109072,1432.056859,825.7842055,891.7565747,159.2653727,2.2,5.78,4150.0,25.48,59.3,198.1,0.754663297,11.0,12.3,0.6,9625.9,717.9930796,0.0385
2018-11-02,15.9997,318.7125,13.7741,375.8473,10.9658,410.0184,6.0235,217.2202552,58.0150359,44.99988556,1379.921839,1433.832741,839.5288385,893.2400618,159.3317758,2.4,5.65,4150.0,25.37,60.7,195.3,0.736897857,11.0,15.1,0.8,9087.0,734.5132743,0.038
2018-11-04,15.9998,320.3805,14.132,375.1237,10.9268,410.0184,6.0233,217.2091458,58.07423272,44.99988556,1377.95412,1437.215573,842.2543239,893.8096909,158.9558433,2.5,5.52,4200.0,25.03,60.1,189.4,0.741768121,10.8,14.3,1.4,8869.3,760.8695652,0.0405
2018-11-07,16.0003,320.4381,13.4437,376.0467,11.0002,410.0159,6.0234,217.3825523,58.10495849,44.99988556,1381.725128,1443.729502,837.3778149,890.58259,159.2012479,2.7,5.58,4140.0,24.78,50.5,174.6,0.567253582,11.6,13.2,0.8,7231.7,741.9354839,0.0355
2018-11-10,15.9995,321.8544,14.2864,375.7299,10.9387,410.0161,6.0235,216.4550563,57.98511924,44.99988556,1386.626001,1436.012474,841.1615509,889.2889192,159.5922113,3.0,5.51,3860.0,24.43,54.0,181.2,0.475262267,11.9,13.2,0.5,6598.1,700.5444646,0.0405
2018-11-12,15.9998,320.413,12.7228,377.3947,11.0023,410.0187,6.0234,217.2149708,57.86143179,44.99988556,1364.469128,1442.980042,850.3656015,887.9157175,159.1027142,3.0,5.59,3810.0,24.54,48.3,178.3,0.651654046,11.7,14.3,0.6,5918.5,681.5742397,0.0425
2018-11-15,15.9997,320.5932,13.7624,375.3116,11.0026,410.017,6.0232,217.0568685,58.02467974,44.99988556,1375.760058,1418.531791,859.6359723,899.1436908,159.7346822,2.6,5.81,3960.0,25.39,52.6,183.0,0.657062745,10.5,12.7,1.0,7362.9,681.5834768,0.038
2018-11-18,15.9996,317.3648,14.1235,373.8144,10.4262,410.0156,6.0231,217.1586584,57.77447555,44.99988556,1380.693336,1428.961505,855.1559604,898.7406269,159.1753205,2.2,5.9,3990.0,25.75,55.1,191.8,0.62967854,8.6,11.1,1.1,8779.7,676.2711864,0.038
2018-11-20,16.0,318.0479,13.7584,373.9597,10.8423,410.0172,6.0234,217.0853614,57.96056483,44.99988556,1383.793778,1429.93861,858.9930499,896.7430332,159.3223816,2.5,5.88,3790.0,25.59,50.3,179.8,0.483625807,11.3,11.3,0.8,7787.2,644.5578231,0.0415
2018-11-22,15.9999,320.5267,15.8541,374.1248,10.2858,410.0196,6.0235,217.4040773,57.8705497,44.99988556,1391.137267,1424.652066,866.0760921,895.1190671,159.3537526,2.3,5.98,3950.0,26.21,55.8,194.1,0.753535255,8.9,11.5,0.8,9043.0,660.5351171,0.042
2018-11-24,15.9993,318.7154,14.5717,372.8338,10.4783,410.0152,6.0234,216.9839651,57.90864081,44.99988556,1396.6376,1433.610522,867.7848499,894.2136045,158.7025697,2.4,5.81,3810.0,25.69,52.9,187.5,0.54376724,9.9,12.3,0.8,8134.9,655.7659208,0.055
2018-11-26,16.0002,318.1683,14.9944,373.4085,10.5849,410.0152,6.0234,217.2253181,58.03955481,44.99988556,1370.617753,1420.043671,884.8829701,892.3701999,158.8643099,2.3,5.78,3890.0,25.5,55.4,197.1,0.457479739,10.3,12.8,0.8,9387.4,673.0103806,0.0675
2018-11-27,16.0006,319.4887,14.6072,373.1841,10.3499,410.0199,6.0237,217.1622124,58.0443182,44.99988556,1375.031823,1426.803268,886.0520019,892.9782002,158.8820953,2.4,5.74,3980.0,25.83,55.2,188.8,0.57576823,8.7,12.5,0.7,8418.8,693.3797909,0.06
2018-11-29,16.0,320.2817,15.7407,371.8338,10.0986,410.0203,6.0237,220.2927821,57.97916474,44.99988556,1362.551528,1411.177237,886.6972006,891.3343805,159.4187497,2.4,5.75,3900.0,25.86,57.6,196.9,0.709270164,9.8,13.0,1.1,9063.0,678.2608696,0.0815
2018-11-30,15.9996,321.1604,15.6423,371.9166,9.9872,410.0158,6.0234,219.9913774,57.97505964,44.99988556,1367.402503,1419.474779,888.8834228,890.9666394,159.1423304,2.4,5.73,3800.0,25.62,56.4,191.4,0.91502694,8.4,12.9,1.1,9016.0,663.1762653,0.0945
2018-12-01,15.9993,320.2989,14.4708,372.3941,10.0125,410.0152,6.0236,220.3319118,57.92348678,45.04021596,1362.914044,1416.443191,888.5472974,891.5247071,159.1262315,2.4,5.72,3950.0,25.85,60.0,199.6,0.500800049,8.7,13.5,0.8,9111.9,690.5594406,0.116
2018-12-04,15.9989,321.5566,15.2379,370.4815,7.8164,410.0087,6.0236,220.7274554,62.44406594,44.9998703,1335.385266,1380.932213,889.6278208,892.7668843,159.8111362,2.4,5.62,3950.0,25.73,54.5,189.9,0.600819834,10.2,12.5,0.6,8850.0,702.8469751,0.0725
2018-12-06,15.9987,319.6142,14.4383,370.7332,7.8948,409.1348,6.0236,219.7150722,64.77786533,44.9998703,1338.841092,1383.172761,890.260871,893.0687268,160.3478967,2.2,5.75,3800.0,26.08,58.7,196.9,0.571525473,10.3,12.7,0.8,10547.0,660.8695652,0.0635
2018-12-08,16.0002,320.0649,17.2072,369.9491,7.2298,410.005,6.0234,218.1397244,57.59061333,44.9998703,1355.202289,1397.483739,889.6192452,886.276421,161.2452267,2.4,5.66,3950.0,25.42,57.5,192.4,0.604243485,9.4,13.3,1.0,9142.8,697.8798587,0.0685
2018-12-10,16.0005,318.8235,15.4717,371.0391,7.7324,410.0054,6.0234,194.4983108,57.68421852,44.9998703,1347.689574,1401.765315,878.9048544,887.3052431,161.212178,2.1,5.86,4020.0,25.96,57.3,195.5,0.599188757,10.2,11.6,0.8,10647.7,686.0068259,0.0685
2018-12-12,16.0004,320.7982,17.9725,368.9773,7.1267,410.0066,6.0232,194.2301674,57.66580547,44.9998703,1354.25911,1395.960128,883.4218841,886.091981,160.9512559,2.4,5.73,4050.0,25.78,55.9,189.9,0.982688406,9.8,10.7,0.8,9060.5,706.8062827,0.054
2018-12-13,15.9994,319.8213,16.3975,370.0018,7.5198,410.0047,6.0231,195.829075,57.68595757,44.9998703,1349.759336,1401.567023,878.3886789,884.6663569,161.1146828,2.2,5.85,4020.0,25.97,56.6,192.0,0.646250798,10.3,12.0,0.9,9851.6,687.1794872,0.0655
2018-12-15,15.9972,325.5032,13.0663,372.9464,5.3192,409.7204,6.0235,221.0320813,57.85954901,44.9998703,1314.237006,1359.584207,860.4176374,888.330121,162.3841279,2.4,5.77,3920.0,25.41,56.1,192.3,0.684631338,9.0,9.8,0.4,8257.4,679.3760832,0.024
2018-12-17,15.9959,324.3997,13.421,372.661,5.4581,409.8372,6.0231,221.0247701,57.89998641,44.9998703,1332.539915,1369.391247,873.91975,889.2440438,161.8330611,2.1,5.87,4030.0,25.93,57.2,198.9,0.772435072,10.3,10.1,0.6,9866.2,686.5417376,0.027
2018-12-19,15.9964,319.7197,18.1366,367.2566,7.3349,410.0059,6.0237,225.2925199,58.17964551,44.9998703,1376.379189,1410.274548,879.8406651,884.2893872,160.2891063,2.3,5.91,3960.0,25.75,54.6,192.3,0.693352613,9.5,9.3,0.4,8563.0,670.0507614,0.0725
2018-12-21,15.9952,317.0135,16.364,368.1206,7.6339,410.0073,6.4991,225.473873,61.6406534,44.9998703,1367.531413,1423.59474,874.1808952,883.8544029,160.0605347,2.0,5.96,4080.0,25.83,54.1,190.6,0.693356827,11.6,9.2,0.4,10324.9,684.5637584,0.053
2018-12-23,15.9952,319.4388,18.7586,365.0469,7.0858,410.0026,6.4993,226.4445507,64.00283301,44.9998703,1370.636775,1388.486458,879.1939859,895.196758,159.9620077,2.1,5.91,4110.0,25.94,54.9,195.2,0.559252483,12.0,9.9,0.3,9438.3,695.4314721,0.0435
2018-12-25,15.9961,318.4091,16.8899,366.6693,7.117,410.0049,5.9991,225.9441176,63.91124549,44.9998703,1351.211607,1397.630132,891.528316,894.8463917,160.3873179,2.2,5.82,4120.0,26.04,59.6,198.8,0.500309268,10.6,11.6,0.4,10043.1,707.9037801,0.0465
