Datetime,612FI747.PV,612FC702.PV,612FQI110.PV,612TI173F.PV,612TC106F.PV,612FQI116.PV,612TC173K.PV,612TC109E.PV,612TC138B.PV,612TC138A.PV,612PI131A.PV,612FC123.PV,612FC124.PV,612FC125.PV,612TI141A.PV,H12TI140A.PV,612TC168B.PV,612TC168A.PV,612FC127A.PV,612FC127B.PV,612PI145A.PV,612FC129.pv,612AI106A.pv,612AI106B.pv,612TC170A.PV,612TI170G.PV,612AI108A.pv,612AI108B.pv,612PC148A.pv,612FI130.PV,612FC148.PV,612TI707.PV,612FC195A.PV,612PC166Z.PV,612AI111B3.PV/100,(612FI143A.PV+612FI143B.PV+612FI143C.PV)/3,612FC201A.PV,612FC201B.PV,612FC201C.PV,612FC201D.PV,612FQI210.PV,612TI273F.PV,612TC206F.PV,612FQI216.PV,612TC273K.PV,612TC209E.PV,612TC238B.PV,612TC238A.PV,612PI231A.PV,612FC223.PV,612FC224.PV,612FC225.PV,612TI241A.PV,H12TI240A.PV,612TC268B.PV,612TC268A.PV,612FC227A.PV,612FC227B.PV,612PI245A.PV,612FC229.pv,612AI206A.pv,612AI206B.pv,612TC270A.PV,612TI270G.PV,612AI208A.pv,612AI208B.pv,612PC248A.pv,612FI330.PV,612FC248.PV,612TI707.PV,612FC295A.PV,612PC266Z.PV,612AI211B3.PV/100,(612FI243A.PV+612FI243B.PV+612FI243C.PV)/3,"Gravity, API",Specific Gravity 15.5/15.5,Total Sulfur,Total Nitrogen,IBP,5% Mass,10% Mass,20% Mass,30% Mass,40% Mass,50% Mass,60% Mass,vis 100°C,vis 175°C,MCRT,Nickel ,Vanadium,Iron,Sodium,Calcium,NC7 Asphaltenes ,NC5 Asphaltenes,SARA,Saturates,Aromatics,Resin,Asphaltene,Chloride,Residual at 579'C %,SARAII,NC5-NC7 Insoluble,SEDEX,SEDEX. CAL(By crude batch),SHFT(TR1),SHFT(TR2)
2018-04-23,355.5402 ,0.0000 ,206.9613 ,267.5558 ,300.8088 ,62001.3144 ,328.0223 ,427.9799 ,417.8996 ,316.9609 ,176.5682 ,16.3905 ,13.1250 ,7.9643 ,389.1294 ,397.1732 ,420.7161 ,367.4674 ,28605.9207 ,29390.7834 ,167.1482 ,3.3569 ,64.6162 ,648.4847 ,409.4236 ,410.8509 ,146.1186 ,679.4209 ,24.6609 ,0.0000 ,0.3863 ,387.1654 ,3.4829 ,52343.5374 ,0.9671 ,135257.5765 ,183.2806 ,0.0000 ,24.2134 ,0.0000 ,191.5463 ,236.9270 ,271.4950 ,62999.8607 ,322.0989 ,418.4775 ,415.5021 ,307.7785 ,177.2502 ,21.9881 ,9.6366 ,6.8462 ,386.4704 ,391.5267 ,417.3894 ,354.2434 ,31644.6094 ,26858.6716 ,167.5435 ,4.1325 ,63.2508 ,680.4927 ,405.8958 ,407.5475 ,29.8974 ,681.7844 ,24.6558 ,0.0368 ,0.0000 ,387.1654 ,4.4827 ,191.2540 ,0.9846 ,133896.9851 ,1.9,1.0598,5.97,4220,474,533,550,575,597,620,645,674,11410,166.4,26.22,60.9,197.8,9.8,11.8,0.6,17.57,23.65,0.44,10.76,28.2,39.91,19.44,3.5,78.2,,6.08,0.976323154,0.612980873,0.031,0.032
2018-04-24,369.3374 ,0.0000 ,216.6235 ,268.1472 ,302.9408 ,62003.7695 ,328.0586 ,439.7883 ,418.6923 ,319.5342 ,176.2807 ,16.8628 ,15.9097 ,7.9843 ,388.5783 ,395.6036 ,421.1685 ,371.1502 ,33524.8023 ,24472.6597 ,166.9517 ,3.3394 ,69.8126 ,646.9970 ,410.2618 ,411.7174 ,217.4875 ,680.3571 ,25.2846 ,0.0000 ,0.4414 ,391.3079 ,3.4692 ,54735.0506 ,0.9578 ,135471.2059 ,183.1451 ,0.0000 ,20.0643 ,0.0000 ,193.6141 ,272.3338 ,272.5082 ,63001.7771 ,320.0465 ,413.7629 ,416.9324 ,309.2704 ,176.8511 ,21.8810 ,9.8307 ,6.7377 ,387.0723 ,393.2638 ,419.0014 ,352.1449 ,28465.9692 ,30027.6725 ,167.2371 ,4.1767 ,66.6663 ,678.1632 ,407.4793 ,409.1434 ,34.5624 ,681.8370 ,25.2640 ,0.0334 ,0.0000 ,391.3079 ,4.1089 ,190.9510 ,0.9674 ,133790.4505 ,,1.0598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,0.029
2018-04-25,377.8197 ,0.9966 ,220.9495 ,268.5732 ,303.9141 ,61996.4842 ,328.0372 ,435.2348 ,418.8243 ,319.5539 ,176.1353 ,16.4454 ,14.7631 ,7.9676 ,391.5491 ,397.6226 ,420.9414 ,369.7919 ,29309.5678 ,28697.8084 ,166.9348 ,3.6200 ,71.8063 ,647.2940 ,410.4498 ,412.0272 ,240.3754 ,681.0287 ,25.7102 ,0.0000 ,3.1102 ,392.9879 ,3.4696 ,55780.1309 ,0.9571 ,134759.3075 ,187.9571 ,0.0000 ,20.7147 ,0.0000 ,200.6768 ,279.9422 ,273.7169 ,62999.7729 ,319.9955 ,412.4905 ,418.5739 ,310.7581 ,176.8054 ,21.1356 ,11.0533 ,6.4777 ,388.3357 ,394.6709 ,420.5538 ,348.6990 ,24744.7472 ,33757.2430 ,167.2573 ,4.2777 ,69.7929 ,672.5662 ,409.3398 ,411.0077 ,41.6823 ,680.3160 ,25.7382 ,0.0289 ,0.0000 ,392.9879 ,4.1061 ,190.9310 ,0.9662 ,132714.8421 ,2,1.059,6.06,4010,468,532,549,574,596,619,645,674,10301.9,152.2,26.21,60,197,10.1,10.1,0.3,16.88,22.78,0.48,11.2,29.73,36.6,20.55,4.9,77.6,,5.9,0.901534076,0.609145425,0.024,0.024
2018-04-26,391.1293 ,1.1239 ,221.5898 ,268.7014 ,303.8818 ,61996.9597 ,329.0016 ,435.1313 ,419.0224 ,319.4938 ,176.1048 ,17.3205 ,15.9569 ,7.9786 ,390.9562 ,396.3997 ,420.9166 ,368.3688 ,28878.2097 ,29122.7208 ,166.9072 ,4.4901 ,70.2373 ,646.2677 ,410.0061 ,412.0802 ,238.5773 ,680.3512 ,26.1693 ,0.0000 ,6.9695 ,394.4591 ,3.4674 ,56525.7953 ,0.9591 ,134139.3622 ,199.5066 ,0.0000 ,22.0513 ,0.0000 ,213.7717 ,344.4114 ,273.5009 ,63000.3298 ,319.9836 ,425.9552 ,419.0100 ,314.7207 ,176.7845 ,20.2233 ,13.1202 ,6.8284 ,388.9251 ,394.3173 ,420.9851 ,348.3565 ,24379.0996 ,34122.0299 ,167.2861 ,5.2158 ,74.8098 ,670.0973 ,409.4995 ,412.0017 ,117.3822 ,679.3797 ,26.2397 ,0.0325 ,0.0000 ,394.4591 ,3.8932 ,190.9871 ,0.9658 ,131658.7461 ,,1.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,0.027
2018-04-27,395.8476 ,1.6841 ,221.7756 ,268.4076 ,304.6813 ,61991.2102 ,329.9821 ,431.9490 ,419.0125 ,319.8773 ,176.2641 ,16.9492 ,16.2165 ,7.8487 ,390.2009 ,395.8248 ,420.9151 ,368.2132 ,29457.2737 ,28543.3395 ,167.0818 ,4.7043 ,66.8703 ,648.4964 ,409.7484 ,411.6330 ,272.1481 ,677.7654 ,26.0169 ,0.0000 ,7.7263 ,397.1859 ,2.2786 ,55788.1103 ,0.9637 ,134373.5620 ,203.7030 ,0.0000 ,22.3373 ,0.0000 ,217.6712 ,383.2947 ,272.6120 ,62999.5282 ,319.9910 ,422.3258 ,418.7481 ,315.8318 ,177.1052 ,20.2637 ,12.1301 ,7.0879 ,390.1340 ,394.9784 ,420.8762 ,352.3948 ,27417.8778 ,31083.4249 ,167.6093 ,5.7144 ,74.7050 ,674.3494 ,408.7557 ,411.5420 ,220.9337 ,653.6585 ,26.0866 ,0.0269 ,0.0000 ,397.1859 ,1.2065 ,191.2437 ,0.9750 ,131549.9365 ,2.1,1.0583,5.95,4020,488,534,551,575,596,619,644,671,10129.2,151,26.1,64.9,199.6,12.6,10.6,0.8,13.96,22.33,,,,,,5.2,78,,8.37,0.542099215,0.552570707,0.024,0.025
2018-04-28,397.6223 ,1.4291 ,221.8620 ,268.3384 ,305.3400 ,61994.8086 ,330.0370 ,429.1294 ,419.0310 ,320.1622 ,176.3493 ,16.9159 ,15.8293 ,7.8221 ,390.6234 ,396.2969 ,420.9403 ,368.5587 ,29656.0518 ,28333.9998 ,167.1487 ,4.7217 ,66.2069 ,648.5114 ,409.3244 ,411.8026 ,240.1170 ,679.3982 ,25.9174 ,0.0000 ,8.0388 ,396.2650 ,3.3703 ,55683.2997 ,0.9678 ,134572.9777 ,203.7163 ,0.0000 ,20.9675 ,0.0000 ,218.1154 ,362.5909 ,272.5853 ,62997.2464 ,319.9766 ,420.9332 ,418.9791 ,314.3029 ,177.1394 ,20.2826 ,11.7012 ,7.2717 ,390.8638 ,395.6856 ,420.9601 ,353.6525 ,28154.3956 ,30341.9709 ,167.6226 ,5.6229 ,72.7556 ,672.9125 ,409.0884 ,411.9259 ,185.6091 ,678.9262 ,25.9907 ,0.0283 ,0.0000 ,396.2650 ,2.1933 ,191.2657 ,0.9781 ,131689.0201 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.024
2018-04-29,397.4457 ,1.5810 ,222.2199 ,268.5182 ,305.3725 ,62002.4166 ,330.7764 ,433.0349 ,419.0265 ,320.5770 ,176.3210 ,16.8172 ,15.7426 ,7.9481 ,390.4926 ,396.1622 ,420.9383 ,369.3413 ,30569.4300 ,27434.6549 ,167.1244 ,4.8219 ,67.6825 ,648.9373 ,409.4675 ,411.7495 ,225.9869 ,681.9687 ,25.9046 ,0.0352 ,6.9006 ,395.1704 ,4.4980 ,55380.1151 ,0.9651 ,134515.9249 ,203.9712 ,0.0000 ,22.4063 ,0.0000 ,218.5971 ,378.9569 ,272.8007 ,62999.2918 ,319.9793 ,418.5277 ,418.9969 ,315.2773 ,177.0741 ,20.3102 ,11.6604 ,7.2872 ,390.8746 ,395.6009 ,420.9293 ,353.8395 ,28180.7376 ,30322.8436 ,167.5543 ,5.7034 ,73.4602 ,673.6206 ,408.9349 ,411.9837 ,167.8952 ,681.6864 ,25.9770 ,0.0294 ,0.0000 ,395.1704 ,3.6757 ,191.2106 ,0.9742 ,131589.3385 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,0.044
2018-04-30,397.2331 ,1.7342 ,222.1219 ,268.6204 ,303.4982 ,61998.5993 ,331.0499 ,436.5216 ,418.9867 ,319.4545 ,176.3212 ,16.8428 ,14.9015 ,7.9481 ,391.6829 ,397.4749 ,420.9002 ,369.8581 ,29927.4102 ,28079.9388 ,167.1165 ,4.6098 ,67.0834 ,648.7914 ,409.6107 ,411.8211 ,198.2613 ,681.3196 ,25.8835 ,12.5624 ,7.3462 ,393.8154 ,4.8873 ,55686.5353 ,0.9674 ,134589.6132 ,203.6282 ,0.0000 ,22.7642 ,0.0000 ,217.0227 ,372.0819 ,272.9631 ,63001.8545 ,319.9916 ,417.9594 ,419.0085 ,315.3112 ,177.1065 ,20.2776 ,11.9761 ,7.3213 ,390.5875 ,395.2386 ,421.0406 ,353.2658 ,28140.0223 ,30353.7202 ,167.5695 ,5.7305 ,72.6077 ,673.1279 ,408.9398 ,411.9851 ,148.4735 ,681.9292 ,25.9610 ,0.0275 ,0.0000 ,393.8154 ,3.7959 ,191.2382 ,0.9769 ,131581.6515 ,2.2,1.0578,5.91,3830,466,532,549,574,596,619,644,673,10373.4,158.6,25.62,59.2,193.1,10.6,11,0.4,15.22,23.74,0.42,11.5,38.16,28.37,16.62,4.1,77.6,,8.52,0.533925283,0.565465755,0.03,0.031
2018-05-01,397.0918 ,1.7365 ,222.4015 ,269.0870 ,303.9934 ,62009.4645 ,331.0382 ,434.6205 ,419.0205 ,319.6603 ,176.2783 ,16.7867 ,16.6966 ,7.9317 ,390.5429 ,395.9539 ,421.0127 ,367.2126 ,28212.0723 ,29788.0175 ,167.0213 ,4.4681 ,65.8108 ,646.1880 ,409.5314 ,412.0741 ,163.8899 ,678.8585 ,26.0994 ,15.7168 ,7.6424 ,393.2070 ,5.0293 ,56556.6090 ,0.9667 ,134424.7786 ,203.8086 ,0.0000 ,22.4861 ,0.0000 ,216.4394 ,365.2894 ,273.3317 ,63003.5664 ,319.9589 ,415.8829 ,419.8359 ,314.5791 ,176.9725 ,20.2923 ,13.1030 ,7.3329 ,390.8137 ,394.9614 ,420.8485 ,351.5848 ,26566.7785 ,31935.5038 ,167.4729 ,5.8264 ,72.1185 ,670.1655 ,408.8090 ,411.9022 ,129.0241 ,679.8215 ,26.1733 ,0.0291 ,0.0000 ,393.2070 ,3.9706 ,191.1544 ,0.9751 ,131253.3916 ,2.2,1.0573,5.97,3850,470,531,549,573,594,616,640,667,10259,155.9,25.75,63.3,192.7,10.8,10.3,0.4,15.04,21.7,0.42,10.81,35.58,31.28,17.43,5.5,77,,6.66,0.680007349,0.561026692,0.028,0.028
2018-05-02,397.2387 ,1.7442 ,222.3879 ,269.9119 ,303.6074 ,62000.0598 ,331.0389 ,431.8034 ,419.4664 ,318.9698 ,176.2951 ,16.5337 ,14.9256 ,7.8146 ,391.9041 ,397.3438 ,421.3212 ,369.0455 ,28982.8187 ,29017.1739 ,167.0777 ,4.6346 ,66.3009 ,646.6870 ,409.9665 ,412.0747 ,159.9195 ,678.9679 ,25.8893 ,3.6649 ,7.2964 ,392.0854 ,5.1148 ,56373.8515 ,0.9626 ,134467.5609 ,203.1321 ,0.0000 ,21.3250 ,0.0000 ,220.5657 ,371.5090 ,273.7722 ,63001.1661 ,319.9948 ,408.9768 ,419.0098 ,314.5688 ,177.1511 ,21.1626 ,11.3735 ,7.3187 ,391.0109 ,395.7120 ,421.3487 ,354.5467 ,28769.7724 ,29735.7635 ,167.6053 ,5.9835 ,71.1755 ,673.1259 ,408.7624 ,411.9250 ,126.4474 ,682.0405 ,25.9411 ,0.0242 ,0.0000 ,392.0854 ,4.1466 ,191.2764 ,0.9719 ,131614.1394 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027,0.027
2018-05-03,396.9521 ,1.4221 ,224.3566 ,269.5531 ,302.1496 ,61999.8767 ,331.0436 ,440.1373 ,420.3123 ,318.4713 ,176.1638 ,16.5827 ,14.8833 ,7.8028 ,393.6329 ,398.8858 ,422.4542 ,368.7143 ,27178.7233 ,30823.6325 ,166.9413 ,6.5215 ,68.1302 ,646.0321 ,409.5314 ,411.5323 ,163.6139 ,679.6007 ,26.1761 ,0.8807 ,3.1587 ,391.2925 ,5.2014 ,57107.6881 ,0.9622 ,133834.2238 ,203.8006 ,0.0000 ,24.3865 ,0.0000 ,217.0063 ,336.3795 ,274.6820 ,63000.1407 ,319.9886 ,414.4198 ,420.4853 ,313.3430 ,177.0959 ,20.6364 ,11.1072 ,7.2587 ,392.2520 ,396.8703 ,422.5704 ,354.1339 ,27656.0577 ,30844.0399 ,167.5331 ,6.3552 ,73.0288 ,670.9570 ,408.9667 ,412.6294 ,87.5327 ,680.4724 ,26.2184 ,0.0325 ,0.0000 ,391.2925 ,4.2100 ,191.2817 ,0.9709 ,131423.3012 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024,0.023
2018-05-04,397.0333 ,1.4959 ,223.6526 ,270.4318 ,302.7221 ,62606.0806 ,331.0410 ,430.1457 ,420.9920 ,317.9761 ,176.3972 ,16.5487 ,15.1609 ,7.7837 ,394.2628 ,399.3940 ,422.9355 ,367.8269 ,25727.9253 ,32885.2718 ,167.2028 ,6.7113 ,66.0199 ,645.9183 ,409.7412 ,411.8243 ,147.4426 ,679.2410 ,26.3424 ,0.2278 ,5.1218 ,391.8262 ,5.1924 ,57955.1265 ,0.9653 ,134817.6170 ,204.2664 ,0.0000 ,22.7088 ,0.0000 ,214.5174 ,331.5311 ,275.4830 ,62997.4271 ,319.9805 ,417.4736 ,421.0591 ,313.5692 ,176.9207 ,20.0619 ,11.1978 ,6.9910 ,393.3635 ,397.8546 ,423.0479 ,353.4213 ,26076.3370 ,32421.2926 ,167.4462 ,7.0166 ,73.7041 ,668.3034 ,408.9766 ,413.4047 ,89.5286 ,680.2130 ,26.4206 ,0.0315 ,0.0000 ,391.8262 ,4.1768 ,191.1387 ,0.9686 ,130718.9145 ,2.3,1.057,5.88,3990,475,533,550,574,596,619,644,672,10441,151,24.84,63.3,202.6,12.1,11,0.8,16.33,21.85,,,,,,5.7,77.9,,5.52,0.921530729,0.548244212,0.026,0.025
2018-05-05,396.3178 ,1.2139 ,223.5015 ,270.6046 ,303.5079 ,63001.4207 ,331.0428 ,427.5578 ,420.9593 ,318.5392 ,176.5745 ,16.5228 ,14.8126 ,7.6901 ,394.1652 ,399.4940 ,422.9682 ,368.0136 ,25858.3694 ,33138.7241 ,167.3647 ,6.6479 ,64.4856 ,646.3626 ,409.7492 ,412.0517 ,138.8855 ,679.1807 ,26.3467 ,0.2722 ,6.3254 ,391.9671 ,5.2135 ,57191.2027 ,0.9674 ,135061.0095 ,204.5589 ,0.0000 ,21.6131 ,0.0000 ,214.1554 ,314.1559 ,275.9657 ,62998.6320 ,319.9846 ,418.9116 ,420.9500 ,313.9427 ,176.8793 ,20.2072 ,12.6039 ,6.9305 ,392.2620 ,396.6833 ,423.0951 ,349.1865 ,23702.8538 ,34794.3952 ,167.4294 ,7.1709 ,73.6988 ,665.9193 ,408.9929 ,413.6232 ,71.8879 ,679.4339 ,26.4559 ,0.0295 ,0.0000 ,391.9671 ,4.2048 ,191.0901 ,0.9699 ,130331.8463 ,2.3,1.0566,5.9,4040,486,533,550,574,595,618,642,669,9526.2,140.4,25.74,63.6,193.1,10.5,10.6,0.8,16.14,21.77,,,,,,5.1,77.6,,5.63,0.917492137,0.542023591,0.03,0.024
2018-05-06,397.9098 ,1.2043 ,224.4905 ,269.9464 ,304.8265 ,63003.5979 ,331.0403 ,429.0244 ,420.9814 ,319.8773 ,176.5919 ,16.5539 ,14.5620 ,7.6022 ,394.0163 ,399.3633 ,422.9341 ,368.4410 ,26512.2056 ,32485.2005 ,167.3026 ,6.6686 ,63.6443 ,648.0849 ,409.5079 ,412.0002 ,150.3905 ,681.1094 ,26.1237 ,0.2822 ,4.9122 ,391.9098 ,5.2472 ,56479.3410 ,0.9637 ,135091.9637 ,204.9951 ,0.0000 ,19.4841 ,0.0000 ,213.7875 ,330.8282 ,275.8159 ,63004.1962 ,319.9875 ,419.9250 ,420.4570 ,314.7645 ,177.0039 ,20.2621 ,11.9408 ,6.7169 ,392.1846 ,396.9285 ,422.9788 ,353.4758 ,26987.4050 ,31513.4592 ,167.4732 ,6.7320 ,72.2766 ,668.7528 ,409.2237 ,413.5271 ,77.1277 ,680.5789 ,26.2017 ,0.0247 ,0.0000 ,391.9098 ,4.3603 ,191.1810 ,0.9656 ,130887.6210 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,0.025
2018-05-07,397.9505 ,0.9892 ,224.1158 ,270.5240 ,305.6318 ,63006.7091 ,330.8376 ,427.6843 ,420.9583 ,320.5781 ,176.6138 ,16.5259 ,17.8283 ,7.7011 ,391.6975 ,396.5980 ,422.9378 ,367.4598 ,27806.9882 ,31191.2666 ,167.2840 ,5.8647 ,64.1059 ,643.8735 ,410.0132 ,412.6848 ,133.5526 ,677.0323 ,26.2864 ,1.6704 ,5.3241 ,392.6093 ,5.2690 ,57675.7458 ,0.9626 ,135111.6515 ,204.7282 ,0.0000 ,20.8610 ,0.0000 ,213.0299 ,333.0004 ,275.7499 ,63002.4582 ,319.9605 ,427.1087 ,420.9445 ,315.3971 ,176.9918 ,20.1385 ,12.1822 ,6.7105 ,392.4757 ,396.9774 ,422.9840 ,355.1061 ,27806.7099 ,30692.8657 ,167.4727 ,6.5516 ,73.9783 ,669.3817 ,409.2734 ,413.5145 ,77.8177 ,680.3883 ,26.3442 ,0.0250 ,0.0000 ,392.6093 ,4.4591 ,191.1633 ,0.9618 ,130895.2386 ,2.4,1.0558,5.89,3940,464,530,547,571,592,614,637,664,9593.4,142,26.08,58.7,191.3,10.5,10.5,0.5,15.1,21.23,0.45,10.45,34.08,31.64,19.23,5.6,76,,6.13,0.770072077,0.540258922,0.03,0.026
2018-05-08,389.0622 ,0.1908 ,224.0465 ,271.5330 ,306.5527 ,63000.4685 ,331.6810 ,431.4063 ,421.3851 ,321.6517 ,176.6466 ,16.4630 ,16.6472 ,7.7296 ,392.4682 ,397.5436 ,423.5143 ,369.5458 ,29402.2071 ,29596.4439 ,167.3286 ,5.8882 ,63.9486 ,644.5489 ,410.3462 ,412.7596 ,131.1630 ,677.9355 ,26.2665 ,1.2696 ,6.0514 ,391.3405 ,5.3452 ,57277.3605 ,0.9658 ,135155.7623 ,204.6973 ,0.0000 ,21.8063 ,0.0000 ,213.9562 ,333.6934 ,276.3077 ,62999.2702 ,319.9702 ,424.6836 ,421.3206 ,316.0593 ,176.9478 ,20.1050 ,11.5573 ,6.7888 ,393.1474 ,397.9065 ,423.4191 ,357.2715 ,28888.7468 ,29614.7034 ,167.4463 ,6.7648 ,72.1530 ,668.7628 ,409.3865 ,413.7287 ,70.9570 ,681.4546 ,26.3376 ,0.0237 ,0.0000 ,391.3405 ,4.4454 ,191.1506 ,0.9654 ,131002.7000 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021,0.026
2018-05-09,367.6670 ,0.3439 ,222.8458 ,272.5718 ,304.2479 ,63000.3316 ,332.8290 ,437.6987 ,422.6257 ,320.3629 ,176.6780 ,16.3268 ,15.3876 ,7.7241 ,394.7923 ,400.0028 ,424.5675 ,369.9594 ,27460.2824 ,31544.0482 ,167.3674 ,6.9778 ,64.6687 ,639.6159 ,410.5726 ,413.0954 ,91.0017 ,673.2592 ,26.6114 ,1.0966 ,2.6886 ,391.3337 ,5.3712 ,57667.0375 ,0.9687 ,134981.1777 ,204.3483 ,0.0000 ,22.7403 ,0.0000 ,212.8321 ,313.4472 ,277.7378 ,63054.4839 ,320.0195 ,422.7846 ,422.5769 ,316.0240 ,177.1277 ,19.9676 ,13.3816 ,6.7848 ,393.4893 ,397.3284 ,424.5534 ,353.7551 ,26730.1753 ,31769.4404 ,167.5950 ,7.3464 ,72.9318 ,661.1203 ,409.7993 ,414.7764 ,42.1972 ,674.2504 ,26.6976 ,0.0279 ,0.0000 ,391.3337 ,4.3887 ,191.3130 ,0.9739 ,130816.8808 ,2.4,1.0558,5.76,3920,484,533,549,573,594,617,641,667,8717.9,136.9,25.61,58.3,191.2,9.8,11,0.6,15.51,21.36,0.43,9.19,30.38,36.39,19.81,5.4,77.1,,5.85,0.827219482,0.530559134,0.021,0.024
2018-05-10,341.9192 ,0.9265 ,220.6177 ,272.7842 ,304.7012 ,63002.5291 ,333.0395 ,438.7481 ,422.8620 ,320.9789 ,176.6982 ,16.2430 ,15.5742 ,7.7332 ,395.0082 ,400.8323 ,424.9105 ,372.0939 ,29042.8600 ,29957.6295 ,167.4738 ,7.6263 ,64.0116 ,637.4409 ,410.0800 ,412.9265 ,88.1113 ,672.4673 ,26.5403 ,0.8784 ,4.7930 ,390.2725 ,5.2286 ,56946.0190 ,0.9686 ,135112.8398 ,203.6686 ,0.0000 ,22.0014 ,0.0000 ,211.8302 ,315.3191 ,278.2231 ,62999.3422 ,319.9812 ,427.2220 ,422.9606 ,317.0487 ,177.4338 ,19.7541 ,13.6314 ,6.8223 ,393.3834 ,397.2319 ,424.8512 ,357.3573 ,30250.1736 ,28253.2091 ,167.9288 ,7.2405 ,70.8401 ,660.5530 ,409.9685 ,414.7594 ,30.1270 ,673.2619 ,26.6064 ,0.0245 ,0.0000 ,390.2725 ,4.5805 ,191.5460 ,0.9783 ,131347.3300 ,2.4,1.0557,5.81,4240,484,532,549,573,594,617,642,670,8574.7,137.2,25.53,54,181,10,12,1.3,15.05,20.96,,,,,,5.5,77.1,,5.91,0.824289702,0.511854915,0.017,0.027
2018-05-11,329.2304 ,1.0798 ,219.5274 ,272.6038 ,304.2258 ,62995.3631 ,332.9315 ,435.6402 ,422.8978 ,320.2714 ,176.7500 ,16.0942 ,14.9978 ,7.7213 ,395.2729 ,401.4278 ,424.6761 ,374.1467 ,31031.1131 ,27971.6227 ,167.5393 ,7.9808 ,62.5304 ,636.3009 ,409.3902 ,412.4591 ,82.5871 ,670.8309 ,26.4229 ,0.4831 ,5.2473 ,389.7746 ,5.2145 ,56521.3298 ,0.9687 ,135392.3984 ,203.4887 ,0.0000 ,20.6711 ,0.0000 ,211.3467 ,310.9165 ,278.3003 ,62999.3233 ,319.9837 ,433.0529 ,422.9757 ,317.8828 ,177.5497 ,19.7183 ,12.9108 ,6.8285 ,393.7018 ,397.8355 ,424.9932 ,359.9728 ,32258.3304 ,26239.3640 ,168.0300 ,7.2342 ,69.3834 ,659.9952 ,409.9732 ,414.7411 ,27.2573 ,672.6033 ,26.4842 ,0.0242 ,0.0000 ,389.7746 ,4.6548 ,191.6282 ,0.9775 ,131725.9412 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,0.021
2018-05-12,329.3755 ,1.4196 ,219.7777 ,272.6463 ,305.5792 ,62999.6334 ,333.0371 ,434.7167 ,422.9953 ,321.1927 ,176.7741 ,16.0965 ,15.0009 ,7.7216 ,394.9364 ,401.2360 ,425.0002 ,373.7846 ,30844.7489 ,28155.9173 ,167.4888 ,8.1252 ,62.8302 ,636.2846 ,409.5690 ,412.7357 ,80.1679 ,670.5397 ,26.3855 ,0.2227 ,5.8866 ,390.2134 ,5.3178 ,56360.2119 ,0.9644 ,135402.3386 ,203.5078 ,0.0000 ,20.2891 ,0.0000 ,210.6601 ,325.8721 ,278.1993 ,62996.9836 ,319.9761 ,430.6006 ,422.9344 ,318.2845 ,177.5641 ,19.7291 ,11.8723 ,6.8363 ,394.0134 ,398.5519 ,424.9288 ,358.4822 ,30481.2140 ,28021.2341 ,168.0009 ,7.1689 ,68.8302 ,661.3531 ,409.9695 ,414.6662 ,26.5117 ,673.1472 ,26.4351 ,0.0218 ,0.0000 ,390.2134 ,4.7110 ,191.6357 ,0.9743 ,131440.3524 ,2.5,1.0552,5.77,4120,481,532,548,571,592,614,638,664,7598.7,134.9,25.49,55.3,177.1,9.1,10.5,1.2,14.14,21.98,,,,,,5.2,76.3,,7.84,0.567151431,0.511515337,0.021,0.022
2018-05-13,328.4018 ,1.6453 ,218.8840 ,272.1312 ,307.0289 ,63001.7596 ,333.0264 ,429.0818 ,423.0186 ,321.9464 ,176.8394 ,16.0214 ,15.3069 ,7.7180 ,394.5636 ,400.8411 ,424.9926 ,374.2317 ,31768.9069 ,27227.2512 ,167.6144 ,8.1507 ,61.4575 ,638.5116 ,408.3468 ,412.2487 ,82.8552 ,672.0910 ,26.1998 ,1.4433 ,7.8390 ,389.6259 ,5.3796 ,55851.1638 ,0.9634 ,135640.8237 ,203.4214 ,0.0000 ,20.1600 ,0.0000 ,210.9414 ,357.2760 ,277.7580 ,63000.8244 ,319.9857 ,423.3398 ,422.9814 ,318.6196 ,177.6399 ,19.7287 ,11.5618 ,6.8471 ,394.0811 ,398.7901 ,424.9346 ,359.8366 ,31619.0708 ,26883.7393 ,168.1218 ,7.0261 ,68.1164 ,663.3404 ,409.9735 ,414.3356 ,27.6002 ,674.6662 ,26.2520 ,0.0218 ,0.0000 ,389.6259 ,4.5203 ,191.6576 ,0.9716 ,131802.0503 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,0.023
