Datetime,612FI747.PV,612FC702.PV,612FQI116.PV,612TC138B.PV,612TC138A.PV,612PI131A.PV,612FC123.PV,612FC124.PV,612FC125.PV,612TC168B.PV,612TC168A.PV,612FC127A.PV,612FC127B.PV,612FC129.pv,612TC170A.PV,612PC148A.pv,612TI707.PV,612FC195A.PV,612AI111B3.PV/100,"Gravity, API",Total Sulfur,Total Nitrogen,vis 100°C,MCRT,Nickel ,Vanadium,Iron,Sodium,Calcium,NC7 Asphaltenes ,NC5 Asphaltenes,NC5-NC7 Insoluble,SEDEX,SEDEX. CAL(By crude batch),SHFT_avg
2019-12-28,308.6169,18.0001,66999.2781,426.0066,310.1546,179.8482,11.4178,14.4797,8.2912,428.0011,364.8935,28650.1616,35350.2131,6.6204,410.0223,25.6088,385.9942,5.9136,0.9671,2.5,5.8,3390.0,5829.3,25.08,48.9,161.1,9.7,6.7,0.1,13.77,22.8,9.03,0.367122886,0.498230085,0.038
2019-12-30,325.273,18.0001,67012.3686,425.9532,311.441,179.6799,11.1881,15.3837,8.2874,427.8312,365.3674,28485.854,35935.8292,7.03,410.0266,26.0511,387.0526,5.7915,0.9645,2.4,5.82,3350.0,6423.6,25.12,51.0,167.4,10.4,7.1,0.1,14.3,22.3,8.0,0.43288268,0.51949403,0.0375
2020-01-01,347.7819,17.9976,68005.4241,425.9841,313.7414,179.4856,11.5631,17.6747,8.3966,427.8336,365.3232,30769.2886,34235.7464,7.7904,410.0224,26.769,389.2349,6.0371,0.9696,2.5,5.87,3280.0,6334.8,25.02,53.3,168.8,13.5,7.6,0.5,14.16,22.6,8.44,0.396163554,0.52511994,0.0295
2020-01-03,347.4275,18.001,68003.2848,425.9036,314.1174,179.6993,11.2102,16.9887,8.3318,428.0022,364.9078,30238.0732,34762.7175,7.6495,410.0233,26.8102,389.1548,6.0009,0.9651,2.4,6.03,3440.0,6793.9,25.31,55.4,175.1,12.7,8.7,0.9,15.01,21.99,6.98,0.534257214,0.542206657,0.0325
2020-01-05,347.6177,18.0011,67999.646,425.7172,312.9998,179.8514,11.2732,15.7793,8.278,428.0294,366.6004,30856.9881,34144.5133,7.96,410.0236,26.6567,388.7617,6.0354,0.9684,2.6,5.64,3560.0,6279.6,24.92,52.4,163.9,17.0,9.1,0.4,14.68,22.15,7.47,0.515239358,0.549002624,0.031
2020-01-07,349.2037,17.9994,67997.9564,425.9593,313.6551,180.0714,15.0635,15.4859,8.1892,427.9831,363.1767,29852.2067,35143.5824,7.7332,410.02,26.6114,388.7315,6.0054,0.9596,2.7,5.66,3360.0,6023.1,24.74,57.9,164.0,16.7,9.0,0.9,14.21,21.43,7.22,0.487993973,0.554290697,0.0305
2020-01-10,344.6397,17.9977,69002.148,425.9622,320.8379,180.3328,15.128,15.6519,8.2083,427.9836,364.6143,29082.5534,35921.039,8.5675,410.0215,26.9787,390.4557,5.9247,0.9653,2.8,5.47,3490.0,5877.9,24.37,55.6,167.4,18.5,9.4,0.9,14.11,20.92,6.81,0.54523327,0.554358424,0.032
2020-01-12,343.8537,17.9991,68999.3869,425.9733,323.1254,180.3972,15.1111,17.2736,8.2092,427.7557,364.8411,31525.657,33466.1427,8.1217,410.0246,26.9236,389.6415,5.9249,0.9644,3.1,5.43,3420.0,5434.2,24.23,54.3,155.7,19.3,9.0,0.8,15.11,22.19,7.08,0.534905335,0.540856222,0.0325
2020-01-14,346.4831,17.9992,69003.1577,425.893,320.6588,180.3532,15.2889,14.7683,8.2051,427.9593,368.5354,32481.0095,32509.2388,8.7263,410.0238,27.0327,390.0,5.9014,0.9665,3.0,5.3,3440.0,5065.6,24.45,57.1,160.5,18.4,8.9,0.9,14.57,21.76,7.19,0.537623109,0.563769925,0.032
2020-01-16,348.2418,17.9976,69001.651,425.9553,322.1287,180.1361,15.1881,16.0653,8.2323,427.968,364.7586,29152.4601,35848.3117,8.923,410.0211,27.4876,390.7428,5.7938,0.9644,3.1,5.48,3430.0,6387.4,24.9,56.2,164.9,16.3,9.4,0.6,15.76,21.52,5.76,0.718616847,0.566573536,0.0335
2020-01-18,348.0719,18.0013,68996.2556,425.9532,320.5558,180.235,15.4323,14.3783,8.2172,427.9436,368.6896,32363.8796,32639.1585,8.5427,410.0261,26.9832,390.0191,5.9216,0.9638,2.8,5.36,3430.0,6244.6,24.51,58.0,157.9,16.5,8.1,0.6,15.73,21.59,5.86,0.701110473,0.649421902,0.033
2020-01-20,348.8126,17.9989,69004.2541,425.931,321.2892,180.4538,15.3512,14.8481,8.1895,427.8401,368.4373,32660.675,32342.1409,8.4926,410.0197,27.005,390.3975,5.9217,0.9662,2.7,5.59,3410.0,6330.6,24.9,54.4,163.9,14.1,8.1,0.5,15.64,21.78,6.14,0.647878471,0.616000893,0.035
2020-01-22,348.9018,17.9996,68998.4909,425.9391,322.7771,180.4669,15.4508,18.0277,8.1654,427.8119,365.0393,31515.0137,33474.0337,8.6933,410.0217,27.3738,391.1723,5.8219,0.9679,2.6,5.59,3360.0,6701.1,25.25,52.9,161.3,13.6,8.7,0.6,15.48,22.77,7.29,0.534562388,0.627947781,0.034
2020-01-24,349.0565,17.9984,69001.2542,425.4467,324.8426,180.1448,15.7412,15.4977,8.1738,427.876,366.8425,30066.9956,34927.3275,9.9782,410.0229,27.4353,392.6266,5.7739,0.9658,2.6,5.51,3410.0,6572.1,25.46,50.7,155.8,11.3,8.8,0.4,15.42,21.04,5.62,0.704085905,0.603752374,0.0345
2020-01-26,349.7927,17.9982,68997.1591,425.9963,322.9486,180.1557,15.7499,17.3801,8.1457,427.7674,366.2322,29682.0836,35690.0413,10.0684,410.021,27.704,393.4019,5.7091,0.9635,2.4,5.71,3590.0,7310.4,25.41,54.4,165.6,12.3,8.6,0.8,15.59,22.93,7.34,0.570401667,0.587886267,0.0365
2020-01-28,348.2021,18.0003,68998.0439,425.9749,321.4087,180.2842,15.5767,16.0171,8.1394,427.9139,368.303,31145.4327,34851.5009,9.9651,410.0214,27.7421,393.5934,6.0891,0.9594,2.4,5.64,3330.0,7351.0,25.83,53.2,159.2,10.6,8.1,0.6,15.18,21.87,6.69,0.571569217,0.619807177,0.0395
2020-01-30,356.195,17.9984,69084.1489,426.017,322.1773,180.0929,15.6716,17.4601,8.1826,428.05,364.5872,28354.1128,37715.0754,10.0398,409.9496,27.9295,393.3633,6.0731,0.9587,2.4,5.71,3590.0,7310.4,25.41,54.4,165.6,12.3,8.6,0.8,15.26,22.44,7.18,0.570769582,0.574026151,0.033
2020-02-01,392.3545,17.9982,69866.2596,425.8038,321.6267,180.4484,15.5905,17.1559,8.1602,427.9901,368.426,32345.1763,34500.5872,10.2181,409.9591,28.0113,394.311,6.0612,0.964,2.0,5.88,3530.0,9195.7,26.01,57.7,167.4,10.8,8.1,0.4,16.2,23.48,7.28,0.590834027,0.613412426,0.038
2020-02-03,395.1186,18.002,69996.0512,426.0248,319.5733,180.5659,17.2112,17.3551,7.7644,427.797,367.8082,32123.8889,34886.6629,9.809,409.9673,27.9919,393.7135,6.0719,0.9661,1.9,6.06,3590.0,10521.0,26.06,52.5,171.3,11.3,9.7,0.4,17.45,25.12,7.67,0.595501321,0.602040961,0.0365
2020-02-05,398.0836,18.0001,70000.4477,425.0072,320.6374,180.7656,19.3908,16.7751,7.5895,426.9778,366.3902,32187.2729,34809.2503,8.8851,409.8232,28.418,399.3265,2.2721,0.971,1.9,6.06,3590.0,10521.0,26.06,55.5,179.7,9.2,13.6,0.7,17.45,25.12,7.67,0.610479868,0.63477806,0.043
2020-02-06,396.7884,18.0004,70006.5099,425.0284,320.139,180.6777,17.0744,16.2371,7.6135,426.9597,365.4904,30312.1955,36670.9649,9.0092,410.0132,28.6953,399.3194,2.1571,0.9706,1.8,5.99,3550.0,10846.4,26.11,55.8,186.5,13.8,9.7,0.7,16.12,24.47,8.35,0.527011457,0.614088717,0.049
2020-02-07,397.218,18.0003,69997.7399,424.8716,320.7984,180.0466,17.7089,15.9211,7.6701,426.9795,366.1755,30909.683,36093.7729,9.063,410.0115,28.5542,396.6342,4.185,0.9664,1.7,6.02,3420.0,11429.0,26.47,61.0,190.5,16.7,9.8,0.5,16.27,24.52,8.25,0.533018816,0.645450656,0.063
2020-02-08,396.8187,18.0005,70000.6454,424.8447,318.9108,180.2679,18.4569,15.126,7.6399,426.9661,367.5594,31735.1135,35270.0187,8.8995,409.9963,28.332,393.4252,6.0439,0.9671,1.6,6.1,3500.0,11639.1,26.43,56.7,187.0,14.5,9.4,0.7,14.88,23.19,8.31,0.480420388,0.636923304,0.047
2020-02-10,396.1064,17.9993,69996.8504,424.734,317.5903,180.463,17.8717,17.9787,7.5868,426.9474,366.5149,32669.4271,34331.2552,9.3302,410.0143,28.5497,394.3613,5.9377,0.9663,1.6,6.09,3470.0,11560.2,26.36,57.4,187.9,14.3,9.1,0.7,15.37,22.87,7.5,0.54635554,0.67582783,0.038500000000000006
2020-02-12,396.6872,18.0007,69998.8473,424.8349,317.7184,180.5595,17.6065,15.5554,7.5074,427.027,366.7045,30310.799,36694.3498,9.4537,409.9899,27.1553,393.1574,6.3268,0.9613,1.7,6.03,3680.0,11830.0,26.61,54.8,181.1,14.7,11.7,0.6,16.35,24.96,8.61,0.536797324,0.668652829,0.039999999999999994
2020-02-13,400.0662,18.0007,69998.7389,424.9644,319.2383,180.6462,18.6605,17.7595,7.5006,426.7711,365.8272,31391.011,35603.3664,9.8382,409.7488,27.3157,394.0452,6.2742,0.9625,1.8,6.02,3690.0,11490.0,26.11,55.3,185.2,13.9,10.9,0.7,16.98,23.45,6.47,0.73821706,0.66822944,0.044
2020-02-14,402.8286,17.998,70000.4728,425.0154,320.7222,180.7216,19.1095,17.6516,7.4728,426.9938,365.3573,30447.5733,36549.8456,9.8909,409.9405,27.2787,394.4176,6.73,0.962,1.7,5.97,3490.0,11483.2,26.11,55.3,183.1,13.5,10.2,0.6,16.88,24.36,7.48,0.602751532,0.677610131,0.045
2020-02-16,402.393,17.9989,70006.7628,424.6907,319.5155,180.7728,19.7748,16.4304,7.5271,426.9442,368.4626,33450.9688,33540.1082,9.4326,409.8405,26.9785,393.7991,6.8613,0.9627,1.8,6.0,3660.0,10580.0,26.14,56.1,180.4,13.6,10.5,0.8,15.85,22.67,6.82,0.645880641,0.685944121,0.046
2020-02-18,393.2983,18.0016,69996.9713,424.9971,321.9071,180.2102,18.808,17.7127,7.6877,426.7471,365.1959,30591.3893,36412.9349,9.4104,410.0276,27.1936,394.5812,6.8174,0.9688,1.6,5.97,3690.0,12365.0,26.39,58.0,186.2,13.2,11.4,0.7,16.09,24.23,8.14,0.571021262,0.692082255,0.052500000000000005
2020-02-19,394.2106,17.9987,70000.96,424.9565,322.3294,180.4525,17.409,17.8895,7.5966,426.9189,365.4199,30816.7077,36179.6242,9.7083,410.0205,27.1816,394.7712,6.8186,0.9665,1.8,5.83,3510.0,10911.2,26.1,57.0,186.3,12.5,11.0,0.8,16.64,23.95,7.31,0.632328059,0.696452511,0.0515
2020-02-20,395.5943,17.9804,69995.4612,424.9727,320.9618,180.394,19.46,16.3576,7.5505,426.9837,366.7452,31185.7105,35816.4321,9.6653,410.0182,26.992,393.9601,6.862,0.9669,1.7,5.89,3830.0,12020.0,26.59,58.5,182.5,12.4,8.8,0.6,16.22,24.46,8.24,0.598811815,0.69407675,0.061
2020-02-22,393.0118,17.9637,70003.2862,424.9517,318.5706,180.6642,18.6984,15.9934,7.5182,426.8406,366.0942,30607.8831,36387.7365,8.7317,410.019,26.5701,392.2656,6.9937,0.9654,1.7,5.82,3830.0,11530.5,26.28,58.5,191.4,12.1,10.6,0.7,17.1,24.55,7.45,0.711181582,0.704401093,0.0445
2020-02-23,391.2923,17.9637,70001.6651,424.9371,320.4292,180.7492,17.9982,17.2996,7.5359,426.95,365.336,31090.1997,35907.2891,8.7661,410.0258,26.7205,392.8971,6.954,0.9717,1.7,5.84,3580.0,11452.9,26.2,59.4,193.8,12.1,10.8,0.7,15.84,23.33,7.49,0.612538042,0.673590264,0.047
2020-02-24,389.4236,17.9646,70000.2919,424.9016,319.4125,180.7434,18.3934,16.3777,7.5087,426.9767,367.1125,32069.2061,34931.4535,9.0164,410.0194,27.0916,392.5412,6.839,0.9665,1.8,5.73,3760.0,11503.8,26.11,59.5,192.0,11.7,10.8,0.7,16.52,24.18,7.66,0.664120288,0.672306022,0.043
2020-02-26,390.4072,17.9644,70002.2464,424.9557,320.0528,180.8224,18.6276,15.9381,7.4679,426.8266,366.6079,31086.124,35908.7916,8.3528,410.0219,27.7077,391.9576,6.6429,0.9614,2.0,5.71,3630.0,10015.1,25.74,62.0,175.6,12.6,9.3,0.7,15.96,23.92,7.96,0.573163442,0.67065815,0.0455
2020-02-28,390.9577,17.9638,69996.5769,424.855,320.7062,180.9516,18.4602,15.6394,7.4612,427.0789,367.5437,31943.8921,35062.6202,8.3925,410.023,27.4922,391.4349,6.7223,0.9669,2.0,5.67,3830.0,10183.4,25.76,61.9,171.4,11.0,8.2,0.4,15.12,23.78,8.66,0.525907334,0.656975291,0.048
2020-02-29,390.0068,17.964,69997.3906,424.7651,321.7852,181.0006,18.3705,14.7148,7.4554,426.7163,368.3542,32059.465,34944.4897,8.1682,409.9298,27.2514,390.751,6.7776,0.9695,2.1,5.63,3800.0,9344.3,25.68,59.8,181.0,13.1,8.6,0.4,15.67,23.61,7.94,0.601593786,0.627773991,0.0455
2020-03-01,389.5099,17.9645,69998.8214,424.9403,321.8871,181.0456,18.3749,16.0582,7.447,426.8758,367.4323,31836.7818,35162.2872,8.2768,410.0199,27.2649,390.8829,6.7536,0.9662,2.2,5.43,3890.0,9008.4,25.45,56.8,173.2,11.1,7.9,0.4,15.7,23.6,7.9,0.622773928,0.624517855,0.037000000000000005
2020-03-03,389.9232,17.9645,69998.7939,425.0168,320.2744,181.1667,18.1421,15.0724,7.4431,426.966,368.6797,33108.6606,33891.7121,8.0924,409.987,27.0245,388.6802,6.8259,0.9719,2.6,5.4,3830.0,7411.5,24.98,59.2,163.0,12.3,10.5,0.2,14.81,22.27,7.46,0.594212921,0.602074979,0.041
2020-03-05,353.1514,17.9645,68836.1087,424.9374,316.235,181.2144,16.181,13.6971,7.4988,427.0183,366.225,31835.8949,34004.7878,6.1519,409.9831,25.7642,383.9432,7.0302,0.9706,2.7,5.4,3890.0,7053.0,24.79,53.4,156.2,12.4,12.5,0.5,14.18,22.63,8.45,0.491704196,0.622304871,0.036000000000000004
2020-03-07,313.3462,17.9642,67002.5377,425.1813,311.0264,181.0332,12.3901,12.525,7.5181,427.043,365.7294,32329.5956,31670.7116,4.9349,410.0205,25.0915,381.8137,6.8285,0.9683,3.0,5.06,3700.0,6313.7,24.65,54.3,164.2,12.8,9.3,0.5,14.07,22.45,8.38,0.506991076,0.614015636,0.031
2020-03-09,314.1073,17.9662,67007.8137,425.0626,310.4977,181.0341,12.1289,13.4419,7.4835,426.927,363.6537,30258.5243,33734.3233,4.9269,410.0202,25.0969,381.5603,6.8748,0.967,2.8,5.32,3460.0,6651.1,24.55,55.1,168.2,12.5,9.6,0.6,14.08,22.51,8.43,0.451639367,0.697550658,0.0335
2020-03-10,313.1822,17.9666,67000.4047,424.833,309.6486,180.9135,11.9898,12.5232,7.5118,426.9617,365.4633,31939.8009,32057.6584,4.7651,410.0228,24.9205,381.2416,7.0914,0.966,2.9,5.21,3660.0,6391.6,24.66,54.9,167.7,12.8,8.9,0.6,14.25,22.61,8.36,0.499302782,0.617459796,0.0335
2020-03-11,311.4798,17.9637,66998.6892,425.0384,310.691,181.0146,11.9916,12.9452,7.514,426.8308,363.8291,30220.1122,33778.8206,4.604,410.0205,25.0561,380.7821,7.2283,0.9686,2.6,5.42,3690.0,7563.0,24.81,56.7,169.0,12.7,8.3,0.6,14.34,22.73,8.39,0.491544905,0.631147006,0.0345
2020-03-14,307.9871,17.9646,67001.1501,424.7043,310.4305,181.0317,11.8734,13.36,7.5245,426.6069,365.6638,31627.2985,32369.3707,4.2812,409.9777,24.9201,380.7609,7.492,0.9691,2.7,5.56,3710.0,6921.0,24.93,53.7,180.0,13.0,11.5,1.0,14.37,22.47,8.1,0.511303643,0.59574886,0.0365
2020-03-16,308.0006,17.9636,66993.6667,424.9864,310.3372,181.0483,12.0292,14.9693,7.5177,426.8259,363.1537,30095.1498,33907.0364,4.5406,410.0246,25.2335,381.584,7.6082,0.9681,2.6,5.6,3710.0,7262.0,24.54,54.4,171.3,11.3,10.7,0.5,14.27,22.45,8.18,0.48289563,0.630214046,0.036
2020-03-17,308.3329,17.9621,66997.192,425.0304,309.4062,181.0698,12.0287,15.1761,7.4966,426.971,363.0339,30351.4212,33648.1849,4.4778,410.0218,25.2318,381.6366,7.7059,0.966,2.5,5.7,3780.0,7935.7,25.15,56.7,180.8,12.5,9.9,0.5,14.74,23.65,8.91,0.481906634,0.642576712,0.0395
2020-03-18,316.9863,17.9648,66999.4292,424.8673,308.4621,180.9923,12.243,14.8453,7.4822,427.0153,364.5684,30428.2109,33569.9127,5.0735,409.9722,25.4703,382.4993,7.6529,0.963,2.6,5.49,3630.0,7455.9,24.86,56.1,175.7,11.7,10.7,0.4,14.17,22.41,8.24,0.487743111,0.638532635,0.0405
2020-03-20,344.0172,17.9642,67999.2782,424.8935,313.2171,181.224,14.1265,13.7027,7.4492,427.0912,366.7853,29996.6394,35003.251,6.0075,409.9749,26.0766,384.5597,7.6188,0.9643,2.2,5.75,3780.0,9340.3,25.44,60.3,199.0,12.9,11.0,0.6,15.59,23.43,7.84,0.606916239,0.660993508,0.048
2020-03-21,350.4516,17.9643,68680.3246,424.9695,313.3068,181.3696,15.3388,16.4948,7.3954,426.925,364.62,30562.0684,35119.7917,6.2953,409.9743,26.5456,386.0725,7.8882,0.9624,2.4,5.76,3700.0,8434.0,25.08,58.9,189.2,12.4,12.8,0.5,15.51,23.37,7.86,0.567499903,0.646045841,0.052500000000000005
2020-03-23,351.4163,17.9637,69000.401,424.8142,313.2407,181.4362,15.2695,14.549,7.3813,426.9485,368.3263,33474.418,32523.8532,6.1927,410.0239,26.1041,385.2066,8.1612,0.9662,2.2,5.71,3710.0,9011.0,25.4,59.5,196.8,12.3,13.7,0.5,15.82,23.29,7.47,0.634144286,0.628522656,0.0495
2020-03-24,351.3629,17.9644,68996.0485,425.0228,313.5114,181.4708,15.3051,14.4919,7.3829,426.9855,368.2189,32213.1609,33787.2167,6.516,410.0227,26.0805,385.154,8.2595,0.9682,2.3,5.78,3750.0,8386.9,25.36,56.7,184.5,11.0,11.8,0.4,15.54,23.48,7.94,0.566797893,0.670565869,0.0465
2020-03-26,352.6728,17.9648,68996.0578,424.9746,312.9713,181.4069,15.3795,16.1454,7.3779,426.9319,363.4717,28002.1401,37997.6204,6.8082,410.0194,26.3605,385.8844,8.5952,0.9681,2.2,5.96,3650.0,9207.9,25.39,58.5,189.7,11.2,11.0,0.6,15.43,23.38,7.95,0.538846885,0.652376484,0.0595
2020-03-27,351.8607,17.9633,69000.1193,424.9905,313.7149,181.4864,15.3596,16.5676,7.3666,426.9863,365.3755,31288.9752,34713.1383,6.4287,410.0213,26.2426,385.6926,8.7641,0.9634,2.2,5.9,3380.0,9216.2,25.62,59.8,189.2,10.4,8.6,0.4,15.41,23.32,7.91,0.511359146,0.678998956,0.054
2020-03-28,352.9073,17.9646,69000.4304,424.5301,313.3683,181.4809,15.4056,15.289,7.3776,426.9695,366.8432,31958.8505,34046.1227,6.5386,410.0226,26.1815,384.6793,8.9652,0.967,2.0,5.83,3710.0,9808.9,25.55,56.2,179.2,10.6,12.7,0.7,15.96,23.73,7.77,0.580721282,0.659114589,0.0545
2020-03-30,351.2941,17.9642,69001.2157,424.9417,312.4435,181.3277,15.4141,15.1899,7.395,426.9797,365.7416,29765.0151,36238.5775,6.7551,410.0089,26.408,383.619,8.9596,0.9646,2.0,5.61,3720.0,10240.0,25.68,57.6,182.8,10.2,13.7,0.6,15.82,23.99,8.17,0.579406199,0.66482743,0.054
2020-03-31,350.6195,17.9655,68998.2264,424.9768,313.5896,181.4037,15.1531,16.4729,7.3832,426.9344,365.186,30715.9039,35283.8768,6.5341,410.0197,26.245,383.0134,9.1661,0.9648,2.0,5.83,3620.0,9395.0,25.81,56.3,186.0,10.1,10.2,0.4,15.86,24.04,8.18,0.548164607,0.66482743,0.0535
2020-04-02,353.5928,17.9652,68998.745,424.9526,312.1825,181.269,15.1592,14.9298,7.4108,427.0308,365.4595,29355.4942,36649.968,6.6055,410.0254,26.1561,382.9013,9.159,0.9642,1.9,6.08,3650.0,10558.0,25.96,57.8,192.5,10.6,9.4,0.4,16.06,24.12,8.06,0.556789815,0.685867218,0.052500000000000005
2020-04-03,350.9709,17.9626,68998.0413,424.91,311.1054,181.0688,15.0091,14.415,7.4284,427.0127,366.7811,30408.9312,35586.3427,6.5382,409.9657,26.1341,382.65,9.159,0.964,1.8,6.01,3520.0,10460.0,25.57,57.6,179.6,9.5,7.1,0.2,16.19,24.26,8.07,0.524428108,0.666439515,0.056999999999999995
2020-04-05,351.8284,17.9643,68995.1214,424.8458,310.5965,181.1159,14.9797,15.7443,7.4524,426.936,367.1177,32097.6588,33908.2451,6.4325,410.0206,26.3417,382.344,9.4349,0.9652,1.7,6.1,3580.0,11630.0,26.18,57.1,195.5,10.7,10.0,0.5,16.26,24.3,8.04,0.559706544,0.670321855,0.044
2020-04-08,321.4493,18.0009,69001.3756,424.9157,307.5723,181.0605,12.4135,14.4453,7.4212,426.9637,367.9228,31130.9066,34866.0534,5.9137,410.0216,25.5319,380.2741,11.9591,0.9655,1.8,6.01,3490.0,11020.0,26.23,57.4,194.3,9.7,8.9,0.3,16.24,24.25,8.01,0.555265572,0.659074479,0.0375
2020-04-09,310.1349,17.9985,68452.2051,425.0484,307.4546,181.016,12.0302,16.7035,7.441,426.9711,364.0922,29430.9061,36011.9219,5.7782,410.0206,25.4498,379.9811,11.9596,0.9671,1.9,6.01,3650.0,10360.0,25.97,59.5,189.7,11.0,10.3,0.6,16.22,24.21,7.99,0.572828763,0.659074479,0.034
2020-04-11,284.2238,17.9996,68002.5905,424.8922,304.207,181.0372,11.5424,13.9894,7.3637,426.9513,364.3852,29683.0086,35310.4485,4.9482,409.9915,24.9812,377.0953,11.9589,0.9651,2.1,5.89,3610.0,8961.7,25.77,58.6,184.8,11.4,10.1,0.4,16.1,24.05,7.95,0.565563984,0.613988808,0.036000000000000004
2020-04-13,282.3714,17.9989,67996.9968,424.9666,304.6309,181.0851,11.0262,14.1253,7.4558,426.8193,364.4912,29679.2032,35323.6807,4.8621,409.9797,25.0476,377.6986,10.9589,0.9626,2.2,5.89,3830.0,8831.2,25.61,58.2,181.5,11.9,10.8,0.6,16.04,23.98,7.94,0.590292576,0.608265725,0.04
2020-04-15,280.5902,18.0001,68001.0067,424.8909,305.9321,181.2259,10.9959,13.846,7.3927,426.9597,365.045,30002.2639,34999.1592,5.0463,409.9815,24.8296,378.6439,10.0751,0.9625,2.3,5.85,3720.0,8372.5,25.75,57.0,175.2,11.1,9.0,0.3,16.31,24.34,8.03,0.574367973,0.586658323,0.0345
2020-04-16,282.6989,17.9992,68002.198,424.7712,306.4086,181.377,10.9235,13.1982,7.3778,426.9829,367.1841,31836.8029,33160.5324,4.9975,409.9787,24.7724,378.3204,9.9598,0.9653,2.5,5.69,3580.0,7946.0,25.26,54.5,178.5,10.8,11.4,0.5,16.29,24.13,7.84,0.571272704,0.588525639,0.036
2020-04-17,287.326,18.0001,67996.8559,424.9348,307.9848,181.5674,10.8236,12.7145,7.3639,426.9864,367.1641,31641.0581,33359.4992,4.819,409.9813,24.6345,377.5435,9.9593,0.9657,2.7,5.53,3850.0,6952.9,25.01,52.0,162.4,12.0,10.5,0.4,15.58,23.48,7.9,0.569847212,0.580169118,0.035500000000000004
2020-04-18,288.1127,17.9997,67999.3285,424.9101,306.6891,181.4882,10.9464,12.5374,7.3707,427.0432,368.0513,32119.333,32880.9679,4.9944,409.9821,24.7986,377.6147,9.9591,0.9651,2.3,5.64,3440.0,8398.4,26.15,57.0,179.7,12.3,9.8,0.6,16.02,23.62,7.6,0.586213027,0.607055602,0.0375
2020-04-20,287.698,17.9988,67998.9477,424.194,309.2771,181.388,11.0634,14.4964,7.3938,426.7976,367.0777,34429.2125,30578.4004,4.5969,409.9839,24.7682,377.7953,9.9591,0.9643,2.5,5.69,3770.0,7318.0,25.88,55.9,178.8,11.7,9.6,0.3,15.44,22.92,7.48,0.614542586,0.591265812,0.041999999999999996
2020-04-21,288.1692,18.0008,67997.6737,424.9793,307.5855,181.4803,11.0416,13.0692,7.386,426.9855,367.2601,32090.2701,32912.0742,4.6432,409.9912,24.6493,377.8164,10.0636,0.9673,2.4,5.84,3780.0,7982.7,25.57,56.3,183.0,11.6,9.7,0.3,16.0,23.39,7.39,0.628221737,0.59494151,0.04
2020-04-22,289.8322,18.0006,67998.4564,424.8968,307.1185,181.4326,11.0067,12.1028,7.4179,427.0218,368.7689,32546.8462,32459.4629,4.7266,409.9938,24.6804,376.9162,10.7188,0.9677,2.6,5.77,3720.0,7193.0,25.43,54.2,176.8,10.8,9.1,0.2,15.8,24.87,9.07,0.49195532,0.577645133,0.039
2020-04-23,289.8388,18.0025,67999.6425,424.6685,305.4763,181.4044,10.3067,14.8491,7.4341,426.6141,365.3852,31448.7367,33551.1632,4.6302,409.9881,24.8827,377.1785,11.3629,0.968,2.4,5.83,3550.0,7692.2,25.69,57.7,187.9,12.4,10.1,0.4,16.15,24.61,8.46,0.530391594,0.684617822,0.0455
2020-04-24,288.4826,17.9994,68000.5065,423.2066,306.3051,181.1517,9.3593,14.6923,7.4653,425.3969,366.6085,33131.5452,31867.2471,4.0606,409.9708,24.5552,376.4578,11.4587,0.9703,2.0,5.9,3820.0,10230.0,26.08,58.2,192.4,11.7,9.0,0.3,16.29,24.92,8.63,0.571842126,0.667493112,0.041999999999999996
2020-04-25,287.7243,18.0002,67468.1246,422.9983,303.8514,181.0891,9.3693,13.9793,7.4419,425.0791,366.8712,32559.5057,31905.5021,3.9929,409.9963,24.5698,377.0459,11.4592,0.9681,2.0,6.05,3800.0,9624.0,26.23,57.8,197.9,11.8,10.9,0.4,16.4,25.06,8.66,0.565423973,0.667493112,0.0395
2020-04-26,288.8212,17.9999,66997.3358,423.0122,303.6546,181.0964,9.4166,16.1426,7.4231,424.8743,363.4328,30797.6526,33204.2631,3.8643,409.9932,24.7684,377.5159,11.459,0.9697,1.6,6.05,3960.0,12570.0,26.44,59.6,205.9,10.4,11.0,0.4,16.55,25.22,8.67,0.610054746,0.704235203,0.042499999999999996
2020-04-27,288.8133,18.001,67001.326,422.5184,305.1309,181.0827,9.126,15.2071,7.4125,424.8702,364.5132,31230.0051,32770.9873,3.8148,409.9869,24.8049,377.4752,11.4589,0.9706,1.7,6.02,3790.0,11854.6,26.42,57.3,195.6,9.1,11.3,0.4,16.03,24.79,8.76,0.548574667,0.71206488,0.0405
2020-04-28,287.7621,17.9996,67002.6691,423.0203,305.4342,181.1639,8.5589,14.0842,7.4062,425.0041,365.1469,29805.673,34189.5352,4.0137,409.9984,24.6842,377.9791,11.4591,0.9702,1.6,6.06,3530.0,13169.6,26.57,61.2,206.6,9.2,8.7,0.2,16.65,25.59,8.94,0.534603781,0.691254167,0.041
2020-04-29,287.7918,18.0011,67000.4183,422.7915,304.2902,181.1763,8.5334,13.4304,7.3821,424.972,365.5219,29402.0238,34597.2333,4.1589,409.9693,24.7023,377.8685,11.4593,0.9696,1.8,5.98,3510.0,11415.6,26.37,56.9,194.2,9.3,10.9,0.3,16.86,25.43,8.57,0.546855459,0.0,0.043
