Datetime,612FI747.PV,612FC702.PV,612FQI116.PV,612TC138B.PV,612TC138A.PV,612PI131A.PV,612FC123.PV,612FC124.PV,612FC125.PV,612TC168B.PV,612TC168A.PV,612FC127A.PV,612FC127B.PV,612FC129.pv,612TC170A.PV,612PC148A.pv,612TI707.PV,612FC195A.PV,612AI111B3.PV/100,"Gravity, API",Total Sulfur,Total Nitrogen,vis 100°C,MCRT,Nickel ,Vanadium,Iron,Sodium,Calcium,NC7 Asphaltenes ,NC5 Asphaltenes,SARA,NC5-NC7 Insoluble,SEDEX,SEDEX. CAL(By crude batch),SHFT_avg
2016-06-21,312.6096,12.9786,68999.7331,426.9235,320.5823,178.3657,30.0,10.2123,8.3404,429.0237,371.2604,30296.7885,35702.8883,11.6702,408.943,27.8899,389.3127,4.5158,0.9565,2.9,5.74,3530.0,5684.1,24.45,51.2,168.7,15.5,8.8,1.5,14.1,21.63,0.49,7.53,0.473189188,0.646862439,0.026
2016-06-23,313.9162,12.9767,68997.9137,426.8893,319.919,178.3361,30.0,9.54,8.5039,428.9751,372.1193,30809.1651,35189.3222,11.4406,409.2401,27.6609,389.7986,4.5156,0.9567,2.7,5.89,3570.0,6162.6,24.51,51.7,174.4,11.3,8.8,1.0,12.5,19.71,0.47,7.21,0.438912194,0.701879251,0.024
2016-07-01,387.8238,12.9754,64047.2457,419.8005,322.3355,176.6868,30.0,6.5982,8.7313,416.4389,373.7267,36253.6539,23764.1503,7.1075,402.9788,26.6015,387.1705,3.069,0.9542,2.5,5.87,3880.0,7399.9,25.02,56.9,194.0,10.2,7.7,1.4,14.49,21.89,0.46,7.4,0.581332109,0.814946097,0.025500000000000002
2016-07-05,387.9841,12.9747,70494.2135,426.5338,316.0668,178.4266,30.0,9.8364,8.5833,428.9042,373.782,33472.6368,34531.0058,12.034,409.0403,28.0532,390.4621,3.2468,0.9524,2.4,5.85,3850.0,7879.0,25.12,57.1,193.1,9.2,7.7,1.4,14.44,21.72,0.49,7.28,0.587841645,0.850540894,0.025
2016-07-07,389.3205,12.976,70501.0358,426.9978,316.2963,178.4489,30.0,10.0867,8.5761,429.032,372.9543,32302.3586,35699.2481,11.992,409.0347,28.0028,390.9719,3.3875,0.9486,2.4,5.84,3690.0,7706.7,25.27,55.9,217.8,8.5,7.9,0.8,14.89,22.22,0.51,7.33,0.608139577,0.87444233,0.0285
2016-07-13,389.5362,12.9736,70496.7027,426.8922,316.7794,178.3601,30.0,12.63,8.589,428.9745,371.7208,33217.3669,34784.3171,12.203,409.0348,28.1418,390.5427,3.6549,0.9442,2.5,5.87,3660.0,7608.9,24.92,55.1,192.1,9.9,7.9,1.3,14.43,21.47,0.47,7.04,0.567499277,0.774773963,0.0275
2016-07-16,389.6823,12.9742,70499.4801,426.7477,316.3231,178.3977,30.0,11.4227,8.4498,428.8112,371.7612,31791.8407,36210.1069,11.815,409.0388,28.051,390.0174,3.6384,0.947,2.6,5.91,3700.0,6832.2,24.95,54.7,185.1,10.2,8.9,0.9,13.86,20.18,0.44,6.32,0.601190237,0.758949435,0.036500000000000005
2016-07-18,388.3747,12.975,70499.7425,426.7663,316.3044,178.4081,30.0,12.0783,8.3767,428.9783,373.1477,33831.509,34165.3112,11.2065,409.9282,27.9449,390.4416,3.6599,0.9512,2.4,5.9,3680.0,7122.6,25.15,55.7,190.8,8.9,8.5,1.4,13.99,21.34,0.45,7.35,0.531286791,0.766807063,0.0385
2016-07-22,391.5471,12.9754,70500.4434,427.0185,317.8428,178.3464,30.0,12.5733,8.3931,429.0038,371.3036,31438.1792,36560.2903,12.3675,408.9725,28.0782,391.0752,3.6403,0.9497,2.4,5.93,3750.0,7478.7,25.35,56.6,194.0,8.2,8.3,0.8,16.53,22.27,0.48,5.74,0.828251856,0.758872016,0.035500000000000004
2016-07-27,388.4259,12.9749,70497.0713,426.8061,318.8468,178.398,30.0,12.4858,8.6011,428.9578,372.4567,33852.0141,34148.3449,12.6338,408.9745,27.9476,390.9797,3.6465,0.949,2.4,5.88,3590.0,8359.6,25.31,56.1,189.8,7.3,7.5,1.9,15.15,23.08,0.44,7.93,0.524667741,0.764557529,0.0335
2016-07-29,388.7333,12.9738,70497.0659,426.9195,318.4219,178.3871,30.0,10.9861,8.614,428.9038,372.6452,31861.6106,36128.2217,12.5485,409.0908,27.8301,390.6728,3.6618,0.9496,2.4,5.84,3650.0,8619.7,25.56,55.5,185.7,7.2,7.3,0.7,16.65,23.61,0.44,6.96,0.672652719,0.734864684,0.031
2016-08-02,387.4938,12.9758,70500.5287,426.97,316.9999,178.4658,30.0,10.9968,8.3617,428.8238,373.6176,32161.0999,35836.7467,12.3034,409.0166,27.9212,391.0872,3.6479,0.9503,2.6,5.89,3520.0,7818.1,25.13,50.7,172.8,7.9,5.3,0.6,15.16,21.11,0.48,5.95,0.648331677,0.698309006,0.028999999999999998
2016-08-04,388.8195,12.9735,70502.1685,426.913,319.1565,178.5386,30.0,13.8104,8.353,429.9882,372.0511,33675.7029,34325.1847,13.1437,409.0318,28.2952,391.1713,3.564,0.9487,2.8,5.82,3590.0,7456.4,24.45,52.2,174.7,8.4,7.1,2.0,15.14,21.98,0.47,6.84,0.56989354,0.656356784,0.038
2016-08-08,390.233,12.9745,70499.0215,427.8689,318.7538,178.6359,30.0,13.1723,8.3447,429.9089,371.2762,31153.8565,36845.8397,13.1979,409.0359,28.4333,390.5343,3.5281,0.9471,3.0,5.88,3380.0,6984.1,24.51,51.5,172.6,7.2,6.9,0.4,15.37,21.32,0.47,5.95,0.617471476,0.639130441,0.040499999999999994
2016-08-10,389.3114,12.9757,70500.4331,427.9793,319.1082,178.7079,30.0,12.6334,8.3363,429.8499,371.5636,30836.8032,37164.4478,13.1579,409.0258,28.4447,390.6912,3.5197,0.9485,3.0,5.74,3500.0,6792.0,24.15,51.0,170.2,8.5,7.3,1.0,13.8,21.85,0.45,8.05,0.425505756,0.635888556,0.0405
2016-08-15,387.1307,12.9751,70497.6775,427.7614,318.4316,179.0579,30.0,11.8245,8.5245,429.9087,373.8634,33710.9981,34290.0074,13.0069,408.9707,28.2066,389.8838,3.5525,0.9476,3.0,5.87,3400.0,7047.0,24.35,51.9,167.7,6.6,5.5,1.3,14.47,19.96,0.46,5.49,0.62432183,0.614688359,0.040499999999999994
2016-08-17,386.3801,12.9756,70497.4045,427.9098,319.7685,179.2175,30.0,13.3434,8.4908,430.0014,371.8943,33154.5151,34846.47,13.0239,408.9775,28.2634,390.8972,3.5583,0.9477,3.2,5.82,3420.0,6378.4,24.29,50.7,166.8,6.3,5.9,0.9,14.9,20.38,0.47,5.48,0.648667833,0.587116268,0.034
2016-08-23,390.0942,12.9747,70501.5867,427.9584,316.3221,179.293,30.0,11.9021,8.4791,430.018,374.4193,34287.9024,33706.3709,13.1536,409.002,28.3028,390.5441,3.5342,0.9504,2.9,5.83,3380.0,6451.8,24.79,54.5,182.0,7.3,6.5,0.7,16.01,20.43,0.43,4.42,0.907330881,0.698937041,0.033
2016-08-25,389.517,12.9744,70497.2521,427.893,317.0596,179.337,30.0,12.1943,8.3329,429.956,371.9752,31050.6141,36952.9788,13.385,409.0432,28.4268,390.3158,3.4981,0.9491,2.9,5.86,3540.0,6921.9,25.4,56.4,184.4,7.0,5.3,0.7,15.93,21.91,0.59,5.98,0.718850503,0.718138894,0.0345
2016-08-31,396.2538,12.9746,70498.8577,427.8595,316.1178,179.5283,30.0,12.901,8.2548,430.8522,370.6907,30355.7504,38142.1929,13.1266,410.0079,28.6273,390.1335,3.5042,0.9432,2.5,5.98,3630.0,7533.3,25.34,55.5,189.1,8.9,5.4,0.8,14.94,22.21,0.59,7.27,0.560289972,0.777204147,0.046
2016-09-06,394.5099,12.9752,70497.7785,428.2751,311.3244,179.9388,30.0,12.9872,8.3839,430.8921,370.8018,32777.6253,35723.7383,12.8447,409.4827,28.1664,389.7583,3.6112,0.9463,2.1,6.11,4100.0,9119.5,25.45,56.3,197.0,8.4,7.0,1.0,17.2,23.95,0.44,6.75,0.784926673,0.843688025,0.037500000000000006
2016-09-08,397.9268,12.9756,70497.3062,429.0368,309.3188,180.0582,30.0,12.6875,8.2364,430.8707,370.0766,31794.1289,36702.1012,12.3118,409.4793,28.0809,389.1239,3.6319,0.9429,2.1,6.06,4000.0,9087.8,25.74,56.1,192.0,8.2,6.8,1.4,16.87,23.64,0.54,6.77,0.75577425,0.815766556,0.036500000000000005
2016-09-13,418.2038,12.9745,70502.6063,426.024,313.4903,179.8785,30.0,13.856,8.2734,428.9503,368.5092,31345.3876,37152.7048,11.8737,410.0259,28.2226,391.3355,3.5841,0.9501,2.3,6.11,4060.0,7748.0,25.58,55.6,192.4,9.0,6.4,1.0,14.38,20.06,0.54,5.68,0.76802992,0.761765681,0.0345
2016-09-16,418.9406,12.9756,70492.7253,425.98,312.1765,179.7993,30.0,14.0377,8.2834,428.7298,368.9874,31976.4399,36526.0257,11.9283,410.0184,28.2773,390.6345,3.5323,0.9517,2.4,6.12,3890.0,7046.6,24.94,54.9,190.8,8.8,6.0,1.0,14.98,21.92,0.5,6.94,0.607863315,0.699553226,0.041
2016-09-21,421.1987,12.9747,70504.0718,426.9637,314.1689,179.7146,30.0,13.3375,8.2769,428.986,369.7778,32209.8263,36292.653,11.7454,410.0353,28.4372,390.6912,3.5403,0.9492,2.7,5.96,3930.0,7028.3,24.9,51.2,182.4,6.9,7.6,0.5,14.33,21.14,0.6,6.81,0.598463296,0.649653899,0.029500000000000002
2016-09-23,421.8619,12.9749,70503.0883,426.8538,314.8754,179.6494,30.0,14.1049,8.3047,428.909,369.3148,32665.2676,35831.1025,11.8607,410.0403,28.3738,391.019,3.4971,0.949,2.7,6.05,3780.0,6751.9,24.99,53.6,183.0,7.5,7.5,0.7,14.95,20.34,0.59,5.39,0.754951172,0.676263206,0.0285
2016-09-27,415.7595,12.9741,70499.9641,427.5142,312.5725,179.7889,30.0,13.0186,8.3046,430.0273,370.9846,33670.2658,34831.3725,12.0374,410.0079,28.1752,390.7631,3.5842,0.9481,2.9,6.04,3730.0,5571.4,24.92,47.4,168.7,6.0,6.3,0.9,12.69,21.05,0.57,8.36,0.389187644,0.613458052,0.045
2016-09-30,403.7352,12.9739,70500.1266,428.7708,310.6088,179.82,30.0,13.2065,8.3645,430.8164,369.5517,33238.4696,35263.5073,11.4392,410.0106,27.8015,388.9361,3.6886,0.9507,2.9,5.93,3770.0,5835.6,24.38,47.5,162.5,6.5,6.1,0.9,14.62,21.06,0.48,6.44,0.577893615,0.651914533,0.0335
2016-10-05,400.452,12.974,70497.793,428.9522,309.8237,180.0333,30.0,11.086,8.3367,431.4751,370.837,34543.1703,33956.5252,10.9222,410.0272,27.3994,386.4521,3.7836,0.9485,2.8,5.97,3690.0,6721.6,25.21,49.8,162.9,8.0,4.2,0.5,15.55,21.38,0.55,5.83,0.686952723,0.670826433,0.0345
2016-10-12,399.7761,12.9755,71502.4204,429.6163,310.9931,180.588,30.0,11.8119,8.2049,432.8285,370.055,33497.4011,36001.3559,11.9968,409.9803,27.5299,389.1847,3.7664,0.9541,2.6,5.92,3850.0,7049.3,25.4,48.8,157.1,10.7,7.4,2.4,16.16,23.72,0.58,7.56,0.574218075,0.681641396,0.041
2016-10-19,390.6892,12.9742,71501.8687,430.7495,310.6874,180.8264,30.0,12.9758,8.0792,433.0008,370.6581,35203.5927,34295.4602,11.8767,409.9853,27.4815,388.4992,3.7771,0.951,2.6,5.94,4030.0,6531.9,24.95,52.3,172.1,10.2,7.1,1.0,16.1,21.41,0.6,5.31,0.871341336,0.709926753,0.056999999999999995
2016-10-21,386.6746,12.9748,71500.6572,430.9896,310.1383,180.8901,30.0,13.3214,8.0975,432.8399,369.1431,33265.0298,36232.1701,11.8813,409.9627,27.5358,387.6796,3.7654,0.9504,3.0,5.83,3970.0,5285.0,24.42,48.8,162.2,9.8,6.2,0.7,12.54,20.95,0.6,8.41,0.408194139,0.659427541,0.048
2016-10-24,386.5624,12.9757,71499.9741,430.5645,310.6227,180.9775,30.0,10.8607,8.0828,432.9407,372.7386,35031.764,34466.5494,11.6148,410.2674,27.4207,387.9048,3.8031,0.9523,3.1,5.69,3900.0,4889.8,24.19,48.4,162.8,10.7,6.5,2.3,12.39,19.83,0.67,7.44,0.454768025,0.656686784,0.055
2016-10-28,380.8334,12.9741,71501.2508,430.6905,309.9991,181.0262,30.0,12.9511,8.0192,432.9011,369.8323,33107.6148,36387.616,12.0438,409.9996,27.6922,387.1287,3.7517,0.9508,2.8,5.84,4040.0,5904.4,24.52,53.0,177.6,9.7,6.0,0.9,13.71,22.77,0.56,9.06,0.441757852,0.655055307,0.0495
2016-11-01,380.3393,12.9761,71999.9829,430.9748,309.1943,180.7265,30.0,13.618,7.9744,432.9553,370.9612,34881.2309,35118.8673,12.2056,409.5004,27.866,386.6409,3.7612,0.9541,2.6,5.91,4000.0,6387.2,24.97,51.0,176.2,8.9,6.1,1.3,14.89,22.38,0.59,7.49,0.573937341,0.635207885,0.052
2016-11-02,380.2465,12.9744,71997.1559,430.4928,309.8085,180.7439,30.0,13.0901,7.9612,432.5036,370.9253,34562.7262,35436.0514,11.9712,409.5138,27.6793,386.7688,3.7977,0.95,2.4,6.02,4140.0,7192.5,25.19,53.1,183.4,8.8,5.4,0.8,15.58,23.18,0.67,7.6,0.618953233,0.642370311,0.0595
2016-11-08,379.1074,12.974,70002.3738,426.6129,308.9734,180.1703,30.0,9.4834,8.0837,429.0201,372.3613,36318.3656,31676.0359,9.2647,410.0474,26.35,385.5888,4.0308,0.9643,2.4,5.95,3990.0,6929.7,24.94,51.6,181.1,9.1,5.6,0.5,13.48,22.27,0.59,8.79,0.443412542,0.642349675,0.039999999999999994
2016-11-10,418.8396,12.9746,69998.8488,426.8754,313.3923,180.1017,30.0,14.1234,8.0651,428.8969,370.7372,34058.9935,33941.978,11.6873,410.0382,28.365,390.1417,3.6049,0.9532,2.5,6.02,3920.0,6672.9,24.84,51.6,180.0,9.3,6.2,1.0,13.25,22.95,0.57,9.7,0.381075452,0.63758463,0.038
2016-11-14,420.3765,12.9746,70000.4791,426.7729,313.8086,180.3374,30.0,13.6233,8.1785,428.8887,370.3049,32468.7533,35532.2921,11.8842,410.008,28.3607,390.2957,3.6006,0.9501,2.5,6.03,3900.0,6945.7,24.84,52.6,183.9,8.0,6.0,0.6,13.22,22.14,0.61,8.92,0.414989821,0.660318661,0.04
2016-11-16,423.0794,12.9755,69999.7001,426.784,312.9778,180.4316,30.0,11.7761,8.1882,428.9522,371.5523,31875.5947,36127.4132,11.9454,409.9685,28.2561,390.4453,3.6361,0.9531,2.5,5.95,3990.0,6573.7,24.72,54.3,186.0,9.0,5.9,0.9,15.11,21.01,0.61,5.9,0.745847639,0.649917102,0.0445
2016-11-21,422.989,12.9761,69998.2033,426.9035,311.1947,180.485,30.0,13.267,8.1916,428.9673,371.7105,33823.0294,34181.0891,11.8024,409.949,28.4717,390.819,3.5727,0.9501,2.5,6.03,3810.0,6387.1,24.56,52.2,180.0,7.9,5.0,0.9,15.34,22.57,0.58,7.23,0.568604878,0.618590891,0.04
2016-11-23,417.4141,12.9745,70001.9677,426.125,312.9615,180.2768,30.0,11.3904,8.1705,428.5929,372.2485,34032.2819,33962.1838,11.2394,409.9925,28.1017,390.0958,3.6959,0.9505,2.3,6.09,3830.0,6879.2,24.92,52.4,186.4,6.3,5.5,0.4,15.88,21.4,0.58,5.52,0.789613356,0.628404539,0.035500000000000004
2016-11-30,422.223,12.9744,71999.0518,426.4555,312.198,180.5602,30.0,13.1232,8.0318,428.8217,371.7623,34692.9328,33309.5866,11.5127,409.9556,28.1787,390.5158,3.6805,0.9551,2.3,6.05,3930.0,7404.2,24.81,50.0,190.0,7.4,7.7,0.8,13.73,21.86,0.63,8.13,0.477865786,0.718432542,0.04
2016-12-02,422.0549,12.9759,71998.9805,426.8614,311.1178,180.6431,30.0,11.4615,8.0064,428.9978,371.8371,32659.3111,35343.6103,11.5616,409.956,28.2104,390.1725,3.6809,0.9539,2.4,6.03,3930.0,6762.5,24.68,53.3,189.4,6.7,5.1,0.7,13.06,21.69,0.63,8.63,0.429777869,0.644693169,0.041999999999999996
2016-12-06,422.3977,12.872,71997.1982,427.0216,315.2475,180.606,30.0,12.6963,7.9063,429.0781,371.7924,34195.2366,33806.3131,11.2303,409.9548,28.0739,390.4227,3.715,0.9524,2.0,6.02,3860.0,8188.5,25.43,53.3,195.0,6.2,7.8,1.1,15.22,22.78,0.67,7.56,0.586239092,0.776859128,0.0395
2016-12-09,423.5022,12.9724,71999.0986,426.577,315.5951,180.5708,30.0,14.0239,7.929,428.9845,371.3078,35171.4296,32825.0451,11.3712,409.9433,28.1654,390.5318,3.6989,0.9479,2.3,6.01,3730.0,7187.8,25.24,53.7,187.0,6.0,6.8,1.3,14.26,22.6,0.6,8.34,0.470946545,0.725216241,0.0455
2016-12-13,422.7916,12.9736,71998.8051,426.6732,314.7085,180.3961,30.0,14.2245,8.0497,428.8764,370.6875,33873.6037,34127.3414,11.3636,410.0098,28.1908,391.1652,3.689,0.9471,2.3,5.93,3770.0,7165.8,25.34,52.1,182.1,6.3,7.0,1.0,15.55,21.52,0.63,5.97,0.727778397,0.698656183,0.0375
2016-12-14,422.1589,12.9724,72002.6504,426.86,315.2116,180.521,30.0,13.1818,8.0192,429.0023,372.2717,35383.7,32614.3594,11.0821,410.038,28.0067,389.8127,3.7402,0.95,2.3,5.95,3710.0,7345.6,25.32,52.7,181.1,7.2,6.5,1.0,14.31,22.09,0.6,7.78,0.503221653,0.725086469,0.035
2016-12-19,423.0484,12.9721,71999.7024,426.9735,313.8221,180.478,30.0,12.8044,8.0686,428.9866,370.412,31895.0431,36107.4567,11.2525,410.0284,28.3696,391.2711,3.6453,0.952,2.6,5.93,3720.0,6796.1,24.94,50.5,182.4,7.4,7.7,1.1,14.35,21.35,0.61,7.0,0.554727487,0.686325365,0.044
2016-12-21,422.7887,12.9725,72002.0233,426.8755,314.4256,180.0566,30.0,14.651,7.9368,428.8923,370.8822,34762.7894,33233.4407,11.3147,410.0179,28.2048,391.0236,3.6688,0.9533,2.6,5.97,3750.0,6808.8,25.05,52.2,186.0,7.6,8.4,1.0,14.46,21.63,0.64,7.17,0.555061452,0.707000147,0.045
2016-12-27,423.4798,12.9726,72001.4185,426.9162,312.2208,179.8112,30.0,13.2626,8.0524,428.8911,369.4556,32094.3277,35904.9914,11.4835,409.9922,28.5341,389.7972,3.6241,0.9501,2.5,5.91,3700.0,6265.4,24.7,64.2,204.9,9.1,5.7,1.5,14.58,22.38,0.68,7.8,0.537387242,0.798860823,0.0395
2016-12-28,422.0045,12.9724,72002.2303,426.8092,312.0527,179.8648,30.0,14.016,8.0906,428.9162,369.4846,32541.6015,35455.523,11.7369,410.0189,28.418,390.8852,3.6521,0.9528,2.4,6.0,3770.0,7251.8,25.49,66.7,212.3,9.7,5.4,1.0,14.89,23.7,0.7,8.81,0.512433143,0.792083321,0.0395
2017-01-02,421.36,12.9722,74001.8756,426.8066,312.3588,180.5084,30.0,14.508,7.995,429.0432,371.6852,35710.6013,32790.3629,11.6414,409.9822,28.1788,390.9537,3.6849,0.9587,2.5,5.93,3560.0,7164.7,25.2,54.9,196.6,11.0,7.6,2.0,14.31,22.34,0.66,8.03,0.484557493,0.794534267,0.0435
2017-01-03,420.8009,12.972,73997.6484,426.9584,313.5574,180.6583,30.0,13.7171,7.9391,429.0473,371.2392,34523.5968,33976.2892,11.4872,409.9471,28.0761,390.8296,3.7041,0.968,2.6,5.91,3690.0,6769.8,24.82,51.0,189.6,9.9,8.4,1.5,14.81,22.25,0.56,7.44,0.542284239,0.815562436,0.047
2017-01-09,423.1396,12.9742,73998.1581,426.8606,313.8647,180.3204,30.0,14.4235,8.0281,428.9606,370.7312,34916.7415,33582.4756,11.4838,409.9648,28.0933,390.3558,3.708,0.9624,2.6,5.85,3610.0,7143.4,25.03,52.9,186.2,8.8,7.7,1.0,14.06,22.46,0.51,8.4,0.453069047,0.813133302,0.042499999999999996
2017-01-10,422.656,12.9746,73998.9266,426.8221,313.3639,180.4284,30.0,12.8776,8.0031,428.9433,370.5478,33105.8463,35393.4838,11.4176,409.98,27.9469,390.0914,3.8433,0.9427,2.4,5.93,3720.0,7732.9,25.05,51.6,190.0,9.7,7.7,1.1,14.86,22.68,0.5,7.82,0.526032871,0.827666122,0.0395
2017-01-17,422.0633,12.9719,74999.3703,426.7891,310.9117,180.883,30.0,13.3945,7.7991,429.068,370.1399,32112.9745,36383.3331,11.6135,410.0177,28.1872,390.7238,4.1381,0.9664,2.2,6.02,3710.0,8532.2,25.4,56.5,188.3,9.5,7.3,1.0,16.28,24.08,0.54,7.8,0.579339346,0.771060393,0.0545
2017-01-18,421.9904,12.9727,75002.4896,426.9634,311.8468,180.9076,30.0,15.8468,7.8078,428.806,367.9913,31567.2365,36924.7414,11.5341,410.0119,28.3356,390.7188,4.0584,0.9647,2.0,6.05,3670.0,8637.7,25.12,57.0,193.2,9.3,6.4,0.9,16.67,23.06,0.52,6.39,0.712631646,0.779512408,0.056
2017-01-23,421.9841,12.9718,75004.5131,426.9497,311.7029,180.8239,30.0,11.3191,7.817,429.0669,371.594,32823.0812,35671.2999,11.1932,409.9569,27.8823,389.2313,4.4814,0.9696,2.6,5.97,3630.0,5740.4,24.81,47.3,173.9,8.6,5.7,0.4,14.63,21.58,0.42,6.95,0.535263372,0.576945302,0.0485
2017-01-26,421.0226,12.9717,75002.2502,426.939,313.4601,180.4184,30.0,12.3992,7.8946,428.9256,371.9068,33952.2934,34544.1994,11.357,409.9633,27.9077,389.2835,4.4812,0.9703,2.8,5.97,3370.0,5364.7,24.35,49.0,175.0,9.6,7.9,0.7,14.19,21.21,0.48,7.02,0.471281305,0.52948406,0.042499999999999996
2017-02-01,422.1301,12.9727,75000.8337,426.8937,312.6709,180.3142,30.0,12.2765,7.9011,429.0243,370.433,32496.2827,36002.2828,11.0268,410.0343,27.8995,388.7884,4.4812,0.9688,2.8,5.89,3560.0,5522.6,24.55,49.3,185.6,9.5,8.3,0.6,13.64,20.93,0.44,7.29,0.482248555,0.603161588,0.0395
2017-02-02,420.4085,12.9728,74998.8627,426.932,314.092,180.4709,30.0,14.2636,7.8815,428.8449,368.0981,31292.8738,37207.0438,11.0943,410.0274,27.9843,389.1799,4.4812,0.9668,2.6,5.93,3400.0,6164.2,24.72,50.3,186.1,8.8,9.5,0.6,15.1,22.12,0.42,7.02,0.531242298,0.576174864,0.046
2017-02-06,412.5549,12.9728,75000.0574,426.9872,314.2792,180.6653,30.0,15.4824,7.9918,428.9743,370.1202,34835.5242,33662.1043,11.3559,410.0354,28.0795,389.9791,4.4812,0.963,2.4,5.9,3600.0,7004.3,25.15,50.8,185.1,8.0,10.6,1.0,14.27,22.89,0.61,8.62,0.442206927,0.671814559,0.043
2017-02-08,412.4491,12.9708,75002.4057,426.7488,311.8328,179.9587,30.0,13.078,8.2298,428.9657,370.7627,32999.3389,35499.0462,11.1671,410.0353,28.0397,389.6702,4.4817,0.9608,2.3,6.09,3690.0,7512.7,25.49,51.4,189.7,7.9,12.4,0.8,14.87,23.53,0.51,8.66,0.466688367,0.685981865,0.045
2017-02-15,401.739,14.0749,74997.3797,427.0484,312.4375,179.8697,30.0,16.6671,8.2334,428.9777,369.0174,33078.6301,35421.7824,11.607,410.0336,28.3693,390.5351,4.9812,0.9652,2.5,5.88,3820.0,6412.4,24.9,49.8,187.6,7.9,9.4,0.7,14.58,22.46,0.4,7.88,0.522652982,0.673981252,0.0315
2017-02-22,396.6802,16.4997,74999.6493,426.0252,309.1097,180.2094,30.0,16.1506,7.9771,427.8148,368.7561,33261.7219,35241.5278,10.1448,410.0138,28.3151,390.2261,4.9814,0.9624,2.2,6.05,3970.0,8050.4,25.37,55.0,217.7,8.8,10.0,0.6,15.82,23.82,0.53,8.0,0.616128141,0.743954844,0.035500000000000004
2017-02-28,396.447,16.9976,74999.5139,426.9078,315.7985,180.5667,30.0,14.1601,7.8688,429.052,369.7485,31229.9613,37270.2274,11.3405,409.9926,28.0228,391.2034,4.9814,0.9638,2.6,5.76,3600.0,6665.3,25.33,51.0,185.7,7.5,9.1,0.4,14.94,23.84,0.53,8.9,0.463373627,0.735309242,0.035
2017-03-02,402.4331,14.2672,74998.5883,426.8667,314.7237,180.8851,25.0159,12.853,7.8431,428.9384,371.9938,32926.7275,35573.1099,10.696,409.9901,27.8808,389.2484,4.9812,0.9608,2.6,5.74,3770.0,7108.7,25.52,52.4,190.2,7.7,8.2,0.6,15.47,24.1,0.4,8.63,0.530385239,0.795189937,0.036500000000000005
2017-03-06,411.7669,12.9999,74998.9782,426.983,314.4059,180.6172,25.0038,13.6403,8.0163,429.0087,371.2248,32573.4718,35923.8712,10.8735,410.0013,27.9815,390.1106,5.0,0.9611,2.4,5.87,3670.0,7644.4,25.69,52.5,192.3,9.1,9.5,0.7,15.7,23.59,0.5,7.89,0.56673079,0.720561387,0.037
2017-03-09,326.4594,13.0006,65999.5891,421.9121,320.5771,178.2406,22.9021,10.3271,8.3131,423.9628,369.9095,32064.6825,30940.1309,8.1622,410.0038,26.5577,390.3598,4.851,0.9692,2.5,5.84,3700.0,7349.4,25.15,52.4,190.7,8.8,9.5,0.9,15.26,23.04,0.41,7.78,0.552269002,0.756230512,0.028000000000000004
2017-03-13,248.1674,13.0002,66000.5504,420.1024,321.2704,178.8155,19.9299,11.4253,8.2851,422.1182,369.3521,32069.991,30508.2956,6.7921,409.7584,26.2185,389.7907,4.8012,0.9741,1.9,6.01,3930.0,10687.3,26.07,57.3,206.3,9.8,11.0,0.6,16.02,24.37,0.5,8.35,0.601816698,0.80990418,0.026500000000000003
2017-04-27,287.2332,12.9985,71398.5613,423.5335,315.0265,179.3565,11.6965,15.3256,7.8377,425.425,369.5132,30962.4277,37435.8425,8.979,409.017,26.6112,386.5525,6.5002,0.9736,2.5,5.93,3570.0,6803.0,25.14,52.2,196.7,11.2,12.8,0.8,15.39,23.51,0.48,8.12,0.512897072,0.804120134,0.042499999999999996
2017-05-03,306.9336,12.9994,71998.26,424.935,310.7419,179.8755,13.6993,14.7931,7.3514,427.8884,368.269,30064.9817,37939.2437,8.5643,410.0094,26.4234,388.0451,5.0002,0.9732,1.9,5.97,3890.0,10154.7,26.22,54.2,198.6,9.8,10.2,0.6,15.61,24.64,0.5,9.03,0.532191618,0.837007532,0.042499999999999996
2017-05-05,305.226,13.0006,72000.8784,424.8498,310.5393,180.0082,13.8169,13.4402,7.8504,427.99,369.9371,32168.8536,35826.7264,8.5281,409.9958,26.1996,387.6623,4.9999,0.9711,1.6,6.06,3860.0,11703.5,26.74,57.0,207.6,12.3,11.4,1.0,16.38,24.73,0.5,8.35,0.615963262,0.77853043,0.051500000000000004
2017-05-08,306.3851,13.0003,72493.8175,425.4518,310.0567,180.0699,13.6891,13.4155,8.492,428.0653,368.3953,30200.2284,37803.7872,8.6762,410.0041,26.3122,387.9422,4.7759,0.9689,1.7,6.11,3800.0,11508.2,26.05,57.0,210.1,9.7,10.5,0.8,16.56,24.55,0.5,7.99,0.621952182,0.733080506,0.038
2017-05-11,305.713,12.9993,73453.8858,426.457,309.4647,180.3206,13.6898,15.8337,8.4634,428.9467,367.9738,31275.992,37720.3076,9.2329,410.0023,26.61,388.4206,4.5,0.9668,1.7,6.09,4020.0,12021.8,26.42,56.6,205.4,11.0,9.4,0.7,16.6,24.65,0.52,8.05,0.659721765,0.731379354,0.04
