Datetime,612FC702.PV,612TC138B.PV,612TC138A.PV,612FC124.PV,612TC168B.PV,612TC168A.PV,612FC129.PV,612TC170A.PV,612FC195A.PV,612AI111B3.PV/100,612FI109.PV,612FI740.PV,612FC123.MV,612SI101.PV,612SI102.PV,612AI104E.PV,612AI107E.PV,partial_p,"Gravity, API",Total Sulfur,Total Nitrogen,5% Mass,vis 100°C,MCRT,Nickel ,Vanadium,Iron,Sodium,Calcium,NC7 Asphaltenes ,NC5 Asphaltenes,NC5-NC7 Insoluble,SEDEX,SEDEX. CAL(By crude batch),c7a_c75_r1,c7a_c75_r2,N_S_r,Ni+V,Ni+V_sqrt,4V+Ni,SHFT_avg
2019-12-26,17.9996,425.442,308.6324,15.0988,428.0182,365.0606,6.4205,410.0247,5.9261,0.9643,167.021924,74.37297914,39.99993134,1389.826076,1343.350913,804.5033666,880.2795973,157.18079518059,2.4,5.86,3330.0,528.0,6349.0,25.09,49.6,163.4,10.4,6.9,0.2,13.53,22.55,9.02,0.35374045,0.486039929,1.5,0.6,568.259385665529,213.0,14.594519519326424,703.2,0.033
2019-12-28,18.0001,426.0066,310.1546,14.4797,428.0011,364.8935,6.6204,410.0223,5.9136,0.9671,169.7930365,74.30859051,39.99993134,1419.67715,1366.85428,809.5359505,880.4670881,157.63791024009998,2.5,5.8,3390.0,526.0,5829.3,25.08,48.9,161.1,9.7,6.7,0.1,13.77,22.8,9.03,0.367122886,0.498230085,1.5249169435215948,0.6039473684210526,584.4827586206897,210.0,14.491376746189438,693.3,0.038
2019-12-30,18.0001,425.9532,311.441,15.3837,427.8312,365.3674,7.03,410.0266,5.7915,0.9645,176.7053888,74.57061272,39.99993134,1415.910537,1361.014518,809.4853764,880.3319344,157.21295013855,2.4,5.82,3350.0,526.0,6423.6,25.12,51.0,167.4,10.4,7.1,0.1,14.3,22.3,8.0,0.43288268,0.51949403,1.7875,0.6412556053811659,575.6013745704468,218.4,14.778362561528931,720.6,0.0375
2020-01-01,17.9976,425.9841,313.7414,17.6747,427.8336,365.3232,7.7904,410.0224,6.0371,0.9696,188.0020967,74.46399348,39.99993134,1417.530957,1364.596417,809.1479598,874.7850099,158.04398863872,2.5,5.87,3280.0,525.0,6334.8,25.02,53.3,168.8,13.5,7.6,0.5,14.16,22.6,8.44,0.396163554,0.52511994,1.6777251184834123,0.6265486725663717,558.7734241908007,222.1,14.903019828209317,728.5,0.0295
2020-01-03,18.001,425.9036,314.1174,16.9887,428.0022,364.9078,7.6495,410.0233,6.0009,0.9651,186.8432507,74.44021016,39.99993134,1428.848326,1369.586018,811.0036492,871.6104318,157.31163151185,2.4,6.03,3440.0,526.0,6793.9,25.31,55.4,175.1,12.7,8.7,0.9,15.01,21.99,6.98,0.534257214,0.542206657,2.150429799426934,0.6825829922692133,570.4809286898839,230.5,15.182226450688976,755.8,0.0325
2020-01-05,18.0011,425.7172,312.9998,15.7793,428.0294,366.6004,7.96,410.0236,6.0354,0.9684,186.8578233,74.48526897,39.99993134,1425.091536,1372.878205,806.272284,873.7988369,157.84949478096,2.6,5.64,3560.0,525.0,6279.6,24.92,52.4,163.9,17.0,9.1,0.4,14.68,22.15,7.47,0.515239358,0.549002624,1.965194109772423,0.6627539503386005,631.2056737588653,216.3,14.707141122597552,708.0,0.031
2020-01-07,17.9994,425.9593,313.6551,15.4859,427.9831,363.1767,7.7332,410.02,6.0054,0.9596,182.0694398,74.45482757,44.99985504,1444.370413,1371.09352,806.5141061,869.1453472,156.41499700588,2.7,5.66,3360.0,526.0,6023.1,24.74,57.9,164.0,16.7,9.0,0.9,14.21,21.43,7.22,0.487993973,0.554290697,1.9681440443213296,0.6630891273915073,593.6395759717315,221.9,14.896308267486948,713.9,0.0305
2020-01-10,17.9977,425.9622,320.8379,15.6519,427.9836,364.6143,8.5675,410.0215,5.9247,0.9653,192.6088525,67.70866903,44.99985504,1463.372065,1384.287377,809.6047891,866.1386387,157.34456248539,2.8,5.47,3490.0,527.0,5877.9,24.37,55.6,167.4,18.5,9.4,0.9,14.11,20.92,6.81,0.54523327,0.554358424,2.0719530102790014,0.674474187380497,638.0255941499087,223.0,14.933184523068078,725.2,0.032
2020-01-12,17.9991,425.9733,323.1254,17.2736,427.7557,364.8411,8.1217,410.0246,5.9249,0.9644,192.4394645,67.57683074,44.99985504,1471.510433,1378.266534,813.5761901,865.1629985,157.19764960328,3.1,5.43,3420.0,527.0,5434.2,24.23,54.3,155.7,19.3,9.0,0.8,15.11,22.19,7.08,0.534905335,0.540856222,2.134180790960452,0.6809373591707976,629.8342541436465,210.0,14.491376746189438,677.0999999999999,0.0325
2020-01-14,17.9992,425.893,320.6588,14.7683,427.9593,368.5354,8.7263,410.0238,5.9014,0.9665,194.5576022,67.41140207,44.99985504,1437.556078,1394.256338,819.0421847,864.3198257,157.5402724268,3.0,5.3,3440.0,527.0,5065.6,24.45,57.1,160.5,18.4,8.9,0.9,14.57,21.76,7.19,0.537623109,0.563769925,2.0264255910987483,0.6695772058823529,649.0566037735849,217.6,14.75127113166862,699.1,0.032
2020-01-16,17.9976,425.9553,322.1287,16.0653,427.968,364.7586,8.923,410.0211,5.7938,0.9644,195.7350013,67.43975551,44.99985504,1452.470406,1401.820955,823.9664014,860.6385829,157.19794152716,3.1,5.48,3430.0,526.0,6387.4,24.9,56.2,164.9,16.3,9.4,0.6,15.76,21.52,5.76,0.718616847,0.566573536,2.736111111111111,0.7323420074349443,625.912408759124,221.1,14.869431730903504,715.8000000000001,0.0335
2020-01-18,18.0013,425.9532,320.5558,14.3783,427.9436,368.6896,8.5427,410.0261,5.9216,0.9638,195.4349808,67.39956904,44.99985504,1442.317249,1403.171642,814.772454,863.1276472,157.09874856758,2.8,5.36,3430.0,527.0,6244.6,24.51,58.0,157.9,16.5,8.1,0.6,15.73,21.59,5.86,0.701110473,0.649421902,2.6843003412969284,0.7285780453913849,639.9253731343283,215.9,14.6935359937627,689.6,0.033
2020-01-20,17.9989,425.931,321.2892,14.8481,427.8401,368.4373,8.4926,410.0197,5.9217,0.9662,195.6661864,67.58667725,44.99985504,1445.972397,1408.02202,811.2369545,864.4475188,157.48750613098,2.7,5.59,3410.0,526.0,6330.6,24.9,54.4,163.9,14.1,8.1,0.5,15.64,21.78,6.14,0.647878471,0.616000893,2.5472312703583064,0.7180899908172635,610.0178890876565,218.3,14.774978849392646,710.0,0.035
2020-01-22,17.9996,425.9391,322.7771,18.0277,427.8119,365.0393,8.6933,410.0217,5.8219,0.9679,195.7766623,67.63854426,44.99985504,1465.318459,1403.464233,820.9458713,858.898413,157.72500118828998,2.6,5.59,3360.0,525.0,6701.1,25.25,52.9,161.3,13.6,8.7,0.6,15.48,22.77,7.29,0.534562388,0.627947781,2.123456790123457,0.6798418972332017,601.0733452593918,214.2,14.635573101180562,698.1,0.034
2020-01-24,17.9984,425.4467,324.8426,15.4977,427.876,366.8425,9.9782,410.0229,5.7739,0.9658,206.1563651,67.69716024,44.99985504,1449.228996,1407.786754,817.1360954,861.0432633,157.4255917113,2.6,5.51,3410.0,529.0,6572.1,25.46,50.7,155.8,11.3,8.8,0.4,15.42,21.04,5.62,0.704085905,0.603752374,2.7437722419928825,0.7328897338403042,618.8747731397459,206.5,14.370107863199914,673.9000000000001,0.0345
2020-01-26,17.9982,425.9963,322.9486,17.3801,427.7674,366.2322,10.0684,410.021,5.7091,0.9635,206.8841629,67.64660281,44.99985504,1450.832347,1412.008678,805.6342492,856.6253903,157.0510675015,2.4,5.71,3590.0,531.0,7310.4,25.41,54.4,165.6,12.3,8.6,0.8,15.59,22.93,7.34,0.570401667,0.587886267,2.1239782016348774,0.6798953336240733,628.7215411558669,220.0,14.832396974191326,716.8,0.0365
2020-01-28,18.0003,425.9749,321.4087,16.0171,427.9139,368.303,9.9651,410.0214,6.0891,0.9594,205.8778498,67.78113283,44.99985504,1424.382737,1417.901717,820.4875684,857.6294569,156.38249559114,2.4,5.64,3330.0,530.0,7351.0,25.83,53.2,159.2,10.6,8.1,0.6,15.18,21.87,6.69,0.571569217,0.619807177,2.269058295964125,0.6941015089163237,590.4255319148937,212.4,14.573949361789342,690.0,0.0395
2020-01-30,17.9984,426.017,322.1773,17.4601,428.05,364.5872,10.0398,409.9496,6.0731,0.9587,206.4827585,67.60371878,44.99985504,1437.429605,1418.891178,829.65393,854.4509764,156.26836920296,2.4,5.71,3590.0,531.0,7310.4,25.41,54.4,165.6,12.3,8.6,0.8,15.26,22.44,7.18,0.570769582,0.574026151,2.1253481894150417,0.6800356506238858,628.7215411558669,220.0,14.832396974191326,716.8,0.033
2020-02-01,17.9982,425.8038,321.6267,17.1559,427.9901,368.426,10.2181,409.9591,6.0612,0.964,213.1477095,61.17517973,44.99985504,1419.27438,1441.619827,825.7686685,852.2815872,157.1324855668,2.0,5.88,3530.0,532.0,9195.7,26.01,57.7,167.4,10.8,8.1,0.4,16.2,23.48,7.28,0.590834027,0.613412426,2.225274725274725,0.6899488926746167,600.3401360544218,225.1,15.003332963045246,727.3000000000001,0.038
2020-02-03,18.002,426.0248,319.5733,17.3551,427.797,367.8082,9.809,409.9673,6.0719,0.9661,210.8838837,56.78434788,45.99985504,1423.852737,1444.664286,812.707421,851.8190569,157.47300668193,1.9,6.06,3590.0,531.0,10521.0,26.06,52.5,171.3,11.3,9.7,0.4,17.45,25.12,7.67,0.595501321,0.602040961,2.27509778357236,0.6946656050955413,592.4092409240925,223.8,14.959946523968592,737.7,0.0365
2020-02-05,18.0001,425.0072,320.6374,16.7751,426.9778,366.3902,8.8851,409.8232,2.2721,0.971,211.3596468,54.02127827,46.99985504,1431.356194,1446.784455,822.938214,848.4905255,158.2734782175,1.9,6.06,3590.0,531.0,10521.0,26.06,55.5,179.7,9.2,13.6,0.7,17.45,25.12,7.67,0.610479868,0.63477806,2.27509778357236,0.6946656050955413,592.4092409240925,235.2,15.336231610144653,774.3,0.043
2020-02-06,18.0004,425.0284,320.139,16.2371,426.9597,365.4904,9.0092,410.0132,2.1571,0.9706,211.0854775,54.18875913,46.99985504,1448.886558,1455.049696,828.6688493,849.6086382,158.2094854469,1.8,5.99,3550.0,530.0,10846.4,26.11,55.8,186.5,13.8,9.7,0.7,16.12,24.47,8.35,0.527011457,0.614088717,1.9305389221556888,0.6587658357172048,592.6544240400667,242.3,15.565988564816564,801.8,0.049
2020-02-07,18.0003,424.8716,320.7984,15.9211,426.9795,366.1755,9.063,410.0115,4.185,0.9664,211.3913142,54.32326875,46.99985504,1452.923889,1457.643428,831.0617976,850.3584829,157.52279565824,1.7,6.02,3420.0,532.0,11429.0,26.47,61.0,190.5,16.7,9.8,0.5,16.27,24.52,8.25,0.533018816,0.645450656,1.972121212121212,0.6635399673735726,568.1063122923589,251.5,15.858751527153704,823.0,0.063
2020-02-08,18.0005,424.8447,318.9108,15.126,426.9661,367.5594,8.8995,409.9963,6.0439,0.9671,211.1854471,54.28931246,46.99985504,1442.751863,1455.726399,824.7992851,850.6261607,157.63711808848998,1.6,6.1,3500.0,532.0,11639.1,26.43,56.7,187.0,14.5,9.4,0.7,14.88,23.19,8.31,0.480420388,0.636923304,1.7906137184115525,0.6416558861578266,573.7704918032787,243.7,15.61089363233252,804.7,0.047
2020-02-10,17.9993,424.734,317.5903,17.9787,426.9474,366.5149,9.3302,410.0143,5.9377,0.9663,209.7703331,54.40620451,46.99985504,1430.093094,1416.194727,827.6834924,859.9650391,157.50805656447,1.6,6.09,3470.0,530.0,11560.2,26.36,57.4,187.9,14.3,9.1,0.7,15.37,22.87,7.5,0.54635554,0.67582783,2.049333333333333,0.6720594665500655,569.7865353037766,245.3,15.662056059151366,809.0,0.0385
2020-02-12,18.0007,424.8349,317.7184,15.5554,427.027,366.7045,9.4537,409.9899,6.3268,0.9613,209.8129997,54.48572876,46.99985504,1424.370005,1429.33866,826.5543267,861.111837,156.69163352764002,1.7,6.03,3680.0,531.0,11830.0,26.61,54.8,181.1,14.7,11.7,0.6,16.35,24.96,8.61,0.536797324,0.668652829,1.898954703832753,0.655048076923077,610.2819237147595,235.9,15.359036428109674,779.1999999999999,0.0399999999999999
2020-02-13,18.0007,424.9644,319.2383,17.7595,426.7711,365.8272,9.8382,409.7488,6.2742,0.9625,211.8213463,54.42746847,47.97629023,1429.477815,1425.872745,829.2273192,857.8746444,156.88719575375,1.8,6.02,3690.0,530.0,11490.0,26.11,55.3,185.2,13.9,10.9,0.7,16.98,23.45,6.47,0.73821706,0.66822944,2.624420401854714,0.7240938166311301,612.9568106312292,240.5,15.508062419270823,796.0999999999999,0.044
2020-02-14,17.998,425.0154,320.7222,17.6516,426.9938,365.3573,9.8909,409.9405,6.73,0.962,214.3613821,54.49178457,47.99985504,1437.412243,1435.828738,836.7852228,857.0442492,156.80642433819995,1.7,5.97,3490.0,531.0,11483.2,26.11,55.3,183.1,13.5,10.2,0.6,16.88,24.36,7.48,0.602751532,0.677610131,2.2566844919786093,0.6929392446633825,584.5896147403686,238.4,15.440207252495023,787.6999999999999,0.045
2020-02-16,17.9989,424.6907,319.5155,16.4304,426.9442,368.4626,9.4326,409.8405,6.8613,0.9627,215.8721091,54.06686308,47.99985504,1420.454736,1435.638913,819.2707606,858.1755054,156.91911178845,1.8,6.0,3660.0,530.0,10580.0,26.14,56.1,180.4,13.6,10.5,0.8,15.85,22.67,6.82,0.645880641,0.685944121,2.324046920821114,0.6991618879576532,610.0,236.5,15.3785564992297,777.7,0.046
2020-02-18,18.0016,424.9971,321.9071,17.7127,426.7471,365.1959,9.4104,410.0276,6.8174,0.9688,217.2742086,54.27510716,47.99985504,1440.830593,1434.927002,831.3732499,857.4932305,157.90986698479998,1.6,5.97,3690.0,530.0,12365.0,26.39,58.0,186.2,13.2,11.4,0.7,16.09,24.23,8.14,0.571021262,0.692082255,1.9766584766584765,0.6640528270738754,618.0904522613066,244.2,15.626899884494044,802.8,0.0525
2020-02-19,17.9987,424.9565,322.3294,17.8895,426.9189,365.4199,9.7083,410.0205,6.8186,0.9665,214.7297934,54.34026363,47.99985504,1456.281134,1442.079296,836.5042678,857.3578511,157.5408759094,1.8,5.83,3510.0,532.0,10911.2,26.1,57.0,186.3,12.5,11.0,0.8,16.64,23.95,7.31,0.632328059,0.696452511,2.2763337893296858,0.6947807933194154,602.0583190394511,243.3,15.59807680452946,802.2,0.0515
2020-02-20,17.9804,424.9727,320.9618,16.3576,426.9837,366.7452,9.6653,410.0182,6.862,0.9669,211.8703381,54.46829927,47.99985504,1455.465341,1445.219056,835.2794623,858.0409838,157.60504673034,1.7,5.89,3830.0,527.0,12020.0,26.59,58.5,182.5,12.4,8.8,0.6,16.22,24.46,8.24,0.598811815,0.69407675,1.9684466019417477,0.6631234668847097,650.2546689303905,241.0,15.524174696260024,788.5,0.061
2020-02-22,17.9637,424.9517,318.5706,15.9934,426.8406,366.0942,8.7317,410.019,6.9937,0.9654,206.5284422,54.20946294,47.99985504,1449.212659,1444.00002,820.8313087,857.8257542,157.36015568814,1.7,5.82,3830.0,529.0,11530.5,26.28,58.5,191.4,12.1,10.6,0.7,17.1,24.55,7.45,0.711181582,0.704401093,2.295302013422819,0.6965376782077394,658.0756013745704,249.9,15.8082257068907,824.1,0.0445
2020-02-23,17.9637,424.9371,320.4292,17.2996,426.95,365.336,8.7661,410.0258,6.954,0.9717,205.7045985,54.19217054,47.99985504,1460.083499,1443.360706,829.632275,854.6720095,158.3874352365,1.7,5.84,3580.0,531.0,11452.9,26.2,59.4,193.8,12.1,10.8,0.7,15.84,23.33,7.49,0.612538042,0.673590264,2.114819759679573,0.6789541363051865,613.013698630137,253.2,15.91225942473287,834.6,0.047
2020-02-24,17.9646,424.9016,319.4125,16.3777,426.9767,367.1125,9.0164,410.0194,6.839,0.9665,204.4113327,54.44971795,47.99985504,1458.592831,1446.700872,820.6796446,855.9149742,157.54005090500002,1.8,5.73,3760.0,532.0,11503.8,26.11,59.5,192.0,11.7,10.8,0.7,16.52,24.18,7.66,0.664120288,0.672306022,2.156657963446475,0.6832092638544252,656.1954624781849,251.5,15.858751527153704,827.5,0.043
2020-02-26,17.9644,424.9557,320.0528,15.9381,426.8266,366.6079,8.3528,410.0219,6.6429,0.9614,204.5299101,54.46602042,47.99985504,1460.976447,1451.078566,806.6792559,856.3598982,156.70821807432,2.0,5.71,3630.0,532.0,10015.1,25.74,62.0,175.6,12.6,9.3,0.7,15.96,23.92,7.96,0.573163442,0.67065815,2.0050251256281406,0.6672240802675585,635.7267950963222,237.6,15.414279094398154,764.4,0.0455
2020-02-28,17.9638,424.855,320.7062,15.6394,427.0789,367.5437,8.3925,410.023,6.7223,0.9669,205.0292344,54.2339005,47.99985504,1463.626323,1449.655184,810.3806302,854.4813593,157.60478208981,2.0,5.67,3830.0,528.0,10183.4,25.76,61.9,171.4,11.0,8.2,0.4,15.12,23.78,8.66,0.525907334,0.656975291,1.7459584295612007,0.6358284272497897,675.4850088183422,233.3,15.274161188098024,747.5,0.048
2020-02-29,17.964,424.7651,321.7852,14.7148,426.7163,368.3542,8.1682,409.9298,6.7776,0.9695,203.931804,54.34157536,47.99985504,1461.881914,1448.333357,808.7990367,855.4759257,158.02832326015,2.1,5.63,3800.0,530.0,9344.3,25.68,59.8,181.0,13.1,8.6,0.4,15.67,23.61,7.94,0.601593786,0.627773991,1.973551637279597,0.663701821262177,674.955595026643,240.8,15.517731793016658,783.8,0.0455
2020-03-01,17.9645,424.9403,321.8871,16.0582,426.8758,367.4323,8.2768,410.0199,6.7536,0.9662,203.1276636,54.38064505,47.99985504,1462.595897,1419.096132,799.5766734,861.6916371,157.48967128855998,2.2,5.43,3890.0,531.0,9008.4,25.45,56.8,173.2,11.1,7.9,0.4,15.7,23.6,7.9,0.622773928,0.624517855,1.9873417721518984,0.6652542372881355,716.390423572744,230.0,15.1657508881031,749.5999999999999,0.037
2020-03-03,17.9645,425.0168,320.2744,15.0724,426.966,368.6797,8.0924,409.987,6.8259,0.9719,197.8926055,54.30936989,47.99985504,1440.598465,1410.724943,813.4572677,864.6116926,158.42039354784,2.6,5.4,3830.0,531.0,7411.5,24.98,59.2,163.0,12.3,10.5,0.2,14.81,22.27,7.46,0.594212921,0.602074979,1.985254691689008,0.6650202065559049,709.2592592592592,222.2,14.906374475371264,711.2,0.041
2020-03-05,17.9645,424.9374,316.235,13.6971,427.0183,366.225,6.1519,409.9831,7.0302,0.9706,178.6567358,54.06741103,46.0407231,1446.206231,1397.013774,805.9384802,863.6457063,158.20683832952,2.7,5.4,3890.0,531.0,7053.0,24.79,53.4,156.2,12.4,12.5,0.5,14.18,22.63,8.45,0.491704196,0.622304871,1.6781065088757396,0.626601855943438,720.3703703703703,209.6,14.477568856683083,678.1999999999999,0.036
2020-03-07,17.9642,425.1813,311.0264,12.525,427.043,365.7294,4.9349,410.0205,6.8285,0.9683,161.3523897,54.31676201,42.40954254,1464.434499,1405.451632,799.5860019,866.9702622,157.8335962077,3.0,5.06,3700.0,530.0,6313.7,24.65,54.3,164.2,12.8,9.3,0.5,14.07,22.45,8.38,0.506991076,0.614015636,1.678997613365155,0.6267260579064589,731.2252964426877,218.5,14.781745499094482,711.0999999999999,0.031
2020-03-09,17.9662,425.0626,310.4977,13.4419,426.927,363.6537,4.9269,410.0202,6.8748,0.967,161.8941953,54.36531919,41.99985504,1468.6245,1401.415234,795.3454155,863.6714924,157.6216705178,2.8,5.32,3460.0,531.0,6651.1,24.55,55.1,168.2,12.5,9.6,0.6,14.08,22.51,8.43,0.451639367,0.697550658,1.6702253855278768,0.6254997778764992,650.375939849624,223.3,14.943225890014512,727.9,0.0335
2020-03-10,17.9666,424.833,309.6486,12.5232,426.9617,365.4633,4.7651,410.0228,7.0914,0.966,161.4992321,54.24496058,41.99985504,1453.086562,1398.578621,790.5292029,864.8483982,157.4578282452,2.9,5.21,3660.0,531.0,6391.6,24.66,54.9,167.7,12.8,8.9,0.6,14.25,22.61,8.36,0.499302782,0.617459796,1.7045454545454546,0.6302521008403361,702.4952015355086,222.6,14.919785521246611,725.6999999999999,0.0335
2020-03-11,17.9637,425.0384,310.691,12.9452,426.8308,363.8291,4.604,410.0205,7.2283,0.9686,161.1809192,54.16633574,41.99985504,1458.977666,1397.95928,796.49675,865.523092,157.88075333084,2.6,5.42,3690.0,531.0,7563.0,24.81,56.7,169.0,12.7,8.3,0.6,14.34,22.73,8.39,0.491544905,0.631147006,1.709177592371871,0.6308842938847338,680.8118081180812,225.7,15.023315213360863,732.7,0.0345
2020-03-14,17.9646,424.7043,310.4305,13.36,426.6069,365.6638,4.2812,409.9777,7.492,0.9691,161.6634037,54.17075914,41.99985504,1457.638091,1407.262742,796.9708178,862.6320689,157.96319398045998,2.7,5.56,3710.0,530.0,6921.0,24.93,53.7,180.0,13.0,11.5,1.0,14.37,22.47,8.1,0.511303643,0.59574886,1.774074074074074,0.6395193591455274,667.2661870503598,233.7,15.287249589118376,773.7,0.0365
2020-03-16,17.9636,424.9864,310.3372,14.9693,426.8259,363.1537,4.5406,410.0246,7.6082,0.9681,161.6687666,54.17099773,41.99985504,1471.107439,1411.984537,800.6518742,860.4820421,157.79985602934,2.6,5.6,3710.0,531.0,7262.0,24.54,54.4,171.3,11.3,10.7,0.5,14.27,22.45,8.18,0.48289563,0.630214046,1.7444987775061125,0.6356347438752784,662.5,225.7,15.023315213360863,739.6,0.036
2020-03-17,17.9621,425.0304,309.4062,15.1761,426.971,363.0339,4.4778,410.0218,7.7059,0.966,161.5351896,54.78089859,41.99985504,1483.833371,1421.418121,805.4567879,860.280448,157.4587281708,2.5,5.7,3780.0,531.0,7935.7,25.15,56.7,180.8,12.5,9.9,0.5,14.74,23.65,8.91,0.481906634,0.642576712,1.654320987654321,0.6232558139534884,663.1578947368421,237.5,15.41103500742244,779.9000000000001,0.0395
2020-03-18,17.9648,424.8673,308.4621,14.8453,427.0153,364.5684,5.0735,409.9722,7.6529,0.963,165.3935974,54.76434518,41.99985504,1474.036046,1426.218497,801.7615612,860.4305728,156.9687760062,2.6,5.49,3630.0,526.0,7455.9,24.86,56.1,175.7,11.7,10.7,0.4,14.17,22.41,8.24,0.487743111,0.638532635,1.7196601941747571,0.6323070058009816,661.2021857923497,231.8,15.224979474534605,758.9,0.0405
2020-03-20,17.9642,424.8935,313.2171,13.7027,427.0912,366.7853,6.0075,409.9749,7.6188,0.9643,177.5557092,54.4973307,43.63849251,1467.693889,1442.366344,801.3221013,859.705584,157.18085930654,2.2,5.75,3780.0,529.0,9340.3,25.44,60.3,199.0,12.9,11.0,0.6,15.59,23.43,7.84,0.606916239,0.660993508,1.9885204081632653,0.6653862569355528,657.3913043478261,259.3,16.10279478848315,856.3,0.048
2020-03-21,17.9643,424.9695,313.3068,16.4948,426.925,364.62,6.2953,409.9743,7.8882,0.9624,179.3592154,54.82292938,44.99983978,1479.319673,1446.400692,804.8346264,854.6071351,156.87185934024,2.4,5.76,3700.0,529.0,8434.0,25.08,58.9,189.2,12.4,12.8,0.5,15.51,23.37,7.86,0.567499903,0.646045841,1.9732824427480915,0.6636713735558408,642.3611111111111,248.1,15.751190431202335,815.6999999999999,0.0525
2020-03-23,17.9637,424.8142,313.2407,14.549,426.9485,368.3263,6.1927,410.0239,8.1612,0.9662,181.0150495,54.50267597,44.99983978,1433.244581,1445.764753,814.3019728,854.3993164,157.4905980676,2.2,5.71,3710.0,529.0,9011.0,25.4,59.5,196.8,12.3,13.7,0.5,15.82,23.29,7.47,0.634144286,0.628522656,2.1178045515394914,0.6792614856161443,649.737302977233,256.3,16.00937225502612,846.7,0.0495
2020-03-24,17.9644,425.0228,313.5114,14.4919,426.9855,368.2189,6.516,410.0227,8.2595,0.9682,184.1410194,54.44929433,44.99983978,1436.572436,1454.629758,813.2803407,855.0277604,157.81731811394,2.3,5.78,3750.0,532.0,8386.9,25.36,56.7,184.5,11.0,11.8,0.4,15.54,23.48,7.94,0.566797893,0.670565869,1.9571788413098237,0.6618398637137989,648.7889273356401,241.2,15.53061492665374,794.7,0.0465
2020-03-26,17.9648,424.9746,312.9713,16.1454,426.9319,363.4717,6.8082,410.0194,8.5952,0.9681,184.9238164,54.40808025,44.99983978,1441.512338,1412.203692,814.0340288,866.0707863,157.80061288992,2.2,5.96,3650.0,531.0,9207.9,25.39,58.5,189.7,11.2,11.0,0.6,15.43,23.38,7.95,0.538846885,0.652376484,1.940880503144654,0.6599657827202737,612.4161073825503,248.2,15.754364474646383,817.3,0.0595
2020-03-27,17.9633,424.9905,313.7149,16.5676,426.9863,365.3755,6.4287,410.0213,8.7641,0.9634,184.5363764,54.4923556,44.99983978,1448.875603,1415.674781,820.1782076,866.095228,157.03359074584,2.2,5.9,3380.0,532.0,9216.2,25.62,59.8,189.2,10.4,8.6,0.4,15.41,23.32,7.91,0.511359146,0.678998956,1.9481668773704173,0.6608061749571184,572.8813559322034,249.0,15.7797338380595,816.5999999999999,0.054
2020-03-28,17.9646,424.5301,313.3683,15.289,426.9695,366.8432,6.5386,410.0226,8.9652,0.967,185.2423359,54.11859333,44.99983978,1435.629735,1418.619919,817.8051296,866.1179656,157.6212479388,2.0,5.83,3710.0,532.0,9808.9,25.55,56.2,179.2,10.6,12.7,0.7,15.96,23.73,7.77,0.580721282,0.659114589,2.0540540540540544,0.672566371681416,636.3636363636364,235.4,15.342750731208532,773.0,0.0545
