Datetime,612FI747.PV,612FC702.PV,612FQI110.PV,612TI173F.PV,612TC106F.PV,612FQI116.PV,612TC173K.PV,612TC109E.PV,612TC138B.PV,612TC138A.PV,612PI131A.PV,612FC123.PV,612FC124.PV,612FC125.PV,612TI141A.PV,H12TI140A.PV,612TC168B.PV,612TC168A.PV,612FC127A.PV,612FC127B.PV,612PI145A.PV,612FC129.PV,612AI106A.PV,612AI106B.PV,612TC170A.PV,612TI170G.PV,612AI108A.PV,612AI108B.PV,612PC148A.PV,612FI130.PV,612FC148.PV,612TI707.PV,612FC195A.PV,612PC166Z.PV,612AI111B3.PV/100,(612FI143A.PV+612FI143B.PV+612FI143C.PV)/3,612FI109.PV,612FI740.PV,612PC159.PV,612FC123.MV,612SI101.PV,612SI102.PV,612AI104E.PV,612AI107E.PV,612FC201A.PV,612FC201B.PV,612FC201C.PV,612FC201D.PV,612FQI210.PV,612TI273F.PV,612TC206F.PV,612FQI216.PV,612TC273K.PV,612TC209E.PV,612TC238B.PV,612TC238A.PV,612PI231A.PV,612FC223.PV,612FC224.PV,612FC225.PV,612TI241A.PV,H12TI240A.PV,612TC268B.PV,612TC268A.PV,612FC227A.PV,612FC227B.PV,612PI245A.PV,612FC229.PV,612AI206A.PV,612AI206B.PV,612TC270A.PV,612TI270G.PV,612AI208A.PV,612AI208B.PV,612PC248A.PV,612FI330.PV,612FC248.PV,612TI707.PV,612FC295A.PV,612PC266Z.PV,612AI211B3.PV/100,(612FI243A.PV+612FI243B.PV+612FI243C.PV)/3,"Gravity, API",Specific Gravity 15.5/15.5,Total Sulfur,Total Nitrogen,IBP,5% Mass,10% Mass,20% Mass,30% Mass,40% Mass,50% Mass,60% Mass,vis 100°C,vis 175°C,MCRT,Nickel ,Vanadium,Iron,Sodium,Calcium,NC7 Asphaltenes ,NC5 Asphaltenes,SARA,Saturates,Aromatics,Resin,Asphaltene,Chloride,Residual at 579'C %,SARAII,NC5-NC7 Insoluble,SEDEX,SEDEX. CAL(By crude batch),SHFT(TR1),SHFT(TR2)
2017-05-23,298.5468,13.0009,204.3483,265.1109,291.9219,73996.8391,348.038,429.0416,426.6179,312.3287,180.4582,13.7024,15.9493,8.2506,393.7011,387.8804,429.9621,369.5752,33299.1167,35704.0806,170.9679,10.5172,106.1333,696.3754,410.0002,416.7647,328.9131,744.5756,27.2397,105.9423,0,388.4977,4.4999,58403.0239,0.9614,145842.2144,198.3979217,58.63345542,163.0085868,33.00753784,1464.95058,1355.368087,1033.16158,1192.771602,177.2454,0,10.748,0,193.6756,310.9695,267.9531,74001.7088,346.9673,436.0063,426.8985,312.9054,181.0558,10.4084,11.8324,8.8729,398.6801,396.2655,429.9944,355.5222,32661.3616,35328.2226,171.4373,9.6505,191.0166,845.8484,410.0202,419.3872,212.9682,881.1202,27.2846,219.1712,72.0061,388.4977,4.5,195.9347,0.95,145165.2071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039,0.044
2017-05-24,296.4495,12.9998,204.9792,265.1193,292.4514,73997.4249,348.004,425.0536,426.3153,312.1626,180.4686,13.7109,13.2589,8.2505,395.5111,390.5037,429.9484,369.7629,30716.0217,38281.4556,170.9692,10.4536,107.5101,695.6439,409.9832,416.9124,328.3535,748.9354,27.2404,108.0631,0,388.4215,4.4999,57777.9939,0.9596,145705.1428,199.0250165,58.63832993,163.0087854,33.00753784,1461.373224,1353.399893,1030.862547,1200.164356,178.8102,0,10.7504,0,195.163,336.8105,267.7816,73998.4069,346.9624,437.21,426.234,315.0883,181.117,10.4149,13.4204,8.777,396.9529,394.3362,429.8321,352.4796,31387.444,36612.7895,171.4745,9.8063,191.8439,846.6287,410.0207,419.3604,212.1518,880.3075,27.3154,219.0626,72.4856,388.4215,4.5,195.9681,0.948,145248.8779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,0.049
2017-05-25,291.0347,13.0008,204.0574,264.9414,292.8319,74000.3429,347.9921,426.8787,425.7562,312.877,180.5553,14.4082,12.3862,8.2471,395.132,390.37,429.8895,371.9541,33555.8141,35443.3317,171.0817,10.2538,103.0352,697.4298,409.9704,416.6379,332.2142,743.2922,26.9167,112.2974,0,387.9517,4.5,57133.1629,0.9612,146219.5334,198.1325441,58.7519757,163.008633,33.92147066,1447.541219,1353.321316,1010.270798,1205.574336,178.6557,0,10.7498,0,194.7472,329.9053,267.5353,73996.5317,346.9566,433.4426,425.8758,315.2456,181.2342,10.4216,11.7574,8.7196,397.4084,395.3459,429.8496,356.7354,34036.4363,33973.8301,171.6087,9.6397,188.619,848.2396,410.0187,419.0787,212.6089,880.6196,26.9815,219.8242,70.8734,387.9517,4.5,196.0661,0.95,145702.5627,1.4,1.0639,5.95,3860,467,534,553,578,601,625,653,684,15550.2,188.6,27.07,58.3,211,9.7,9.6,0.6,17.84,25.91,0.52,12.1,23.19,37.2,27.5,4,79.6,,8.07,0.722028718,0.858047775,0.048,0.045
2017-05-26,289.3468,12.9999,204.1499,264.9235,293.0751,74001.6474,348.0097,425.1312,426.0148,312.8515,180.6831,15.2378,11.9111,8.218,395.0758,390.0301,430.0004,372.4078,34045.0594,34954.6876,171.1048,10.0744,102.802,710.607,410.0167,416.5098,319.7676,740.9103,26.7807,118.082,0,387.5931,4.5001,57014.3196,0.963,146417.6798,198.2410023,58.29877052,163.0084532,34.982554,1447.947138,1355.390296,995.3955727,1200.370182,178.1723,0,10.7502,0,194.7786,327.7931,267.3841,74000.6359,346.9662,430.8912,425.7914,314.6523,181.3579,10.4182,10.9657,8.7277,397.8241,395.8456,429.8146,359.3474,35888.9481,32106.9391,171.6634,9.34,179.0405,841.465,410.0208,418.9502,205.0731,875.1145,26.8335,218.4072,71.6059,387.5931,4.5,196.2337,0.953,146206.7794,1.3,1.065,6.09,4130,485,537,555,581,605,631,660,694,16306.1,188.5,27.18,58.3,210.6,11.1,11.1,0.7,16.74,25.91,,,,,,4.7,80.7,,9.17,0.625345625,0.826457834,0.055,0.051
2017-05-27,289.091,13.0004,203.4363,265.0273,292.7485,73999.9826,348.0039,423.6903,425.8391,312.322,180.7485,15.2577,11.3084,8.2094,396.2181,391.2429,429.9536,372.5299,33369.1214,35633.1111,171.2341,10.3007,102.7545,706.8603,410.0144,416.8874,326.2434,747.5856,26.8234,108.7017,0,388.4215,4.5001,57383.8799,0.9662,146532.9109,197.5261007,58.37935127,163.0079753,35.00750732,1451.245433,1362.043895,984.4937015,1200.311274,178.4582,0,10.751,0,194.4304,347.8454,267.5738,74002.0311,346.9631,429.9922,425.9845,315.3274,181.4877,10.4181,10.8106,8.7106,398.3121,396.4469,430.0592,357.2169,33765.0362,34230.2009,171.8252,9.624,183.9031,846.2657,410.0184,419.3952,208.1155,878.3914,26.8788,217.3992,73.4105,388.4215,4.5,196.3332,0.955,146301.1692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051,0.05
2017-05-28,289.2302,13.0007,202.7377,265.1163,293.1323,73999.1682,348.0036,429.3772,425.8487,313.5223,180.7876,15.2577,11.3102,8.2223,395.6212,390.7307,430.0087,372.1871,33442.5016,35555.2982,171.2905,10.1521,102.8651,700.3552,410.0168,416.7662,335.6263,745.2846,26.8847,107.1012,0,388.5869,4.5002,56704.6771,0.9655,146694.3879,196.7929283,58.39616682,163.0074829,35.00750732,1459.700934,1364.877393,1000.490514,1211.776744,178.0463,0,10.6362,0,194.3709,359.0529,267.5627,74003.4715,346.9628,433.3625,425.9858,316.4571,181.4926,10.4181,13.5233,8.7151,396.2537,393.9293,429.7845,356.2403,34494.2636,33501.1399,171.8386,9.7217,189.0694,848.3438,410.0223,419.2341,214.6069,881.2151,26.9649,215.9979,73.7983,388.5869,4.5,196.3101,0.956,146478.0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,0.05
2017-05-29,289.7152,13.0001,202.483,265.2434,294.0203,73999.0567,348.0024,427.4772,425.8564,313.994,180.756,15.2657,11.5975,8.2376,395.4015,390.4856,429.9756,371.5102,32849.4843,36151.3435,171.2687,10.2274,103.3157,693.9798,410.0153,416.7797,338.1907,741.1163,26.9248,105.9908,0,388.5401,4.5001,56940.5537,0.965,146643.742,196.2150676,58.5219936,163.0079059,35.00750732,1468.325707,1365.980778,994.9378142,1222.78975,177.9105,0,10.5492,0,194.3353,364.1852,267.5441,74003.4097,346.9654,434.4489,425.9756,316.864,181.5273,10.4235,13.7506,8.7091,396.0134,393.6952,429.9353,356.7964,34939.314,33055.0367,171.8954,9.8185,191.9555,849.6467,410.022,419.2725,215.0394,881.8186,27.0008,216.1553,73.7448,388.5401,4.5,196.3357,0.955,146824.7188,1.6,1.0626,5.99,4090,478,536,554,579,603,628,656,688,16650.8,189.4,26.5,58,206,9.6,11,0.8,16.63,24.6,,,,,,4.7,80.2,,7.97,0.695239816,0.834729336,0.039,0.054
2017-05-30,292.8038,13.0002,202.4028,265.5119,297.0793,73997.4323,349.006,423.5116,425.995,315.9505,180.8416,15.2648,13.6407,8.244,393.3235,388.0646,430.01,371.5622,35338.4357,33660.2115,171.4073,10.1505,102.891,690.3703,410.0166,416.4897,336.2878,708.4944,26.8105,112.56,0,389.0981,4.5002,57004.9584,0.9628,147245.7009,196.542272,58.57842661,162.9986247,35.00750732,1477.908875,1357.615294,1004.853242,1217.55857,178.171,0,10.3001,0,194.4824,349.2424,267.4452,73999.3099,346.9647,431.6655,425.8084,315.9699,181.2604,10.423,10.2635,8.934,398.1118,396.6139,429.995,358.1186,34096.2525,33902.1487,171.7088,9.9911,194.7876,857.1296,410.0208,419.2002,215.0555,886.829,26.8807,214.4307,73.6218,389.0981,4.5,196.0725,0.95,147050.5228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,0.05
2017-05-31,283.9853,12.9993,202.331,266.2308,296.1421,73998.4876,348.9996,422.5878,426.0011,314.9905,180.8085,15.2696,12.122,8.2539,394.8105,389.5052,429.9121,373.7292,36365.2864,32636.3337,171.3257,10.2046,103.0336,696.3008,410.0131,416.6397,320.9484,732.0586,26.6738,111.4235,0,388.8475,4.4999,56743.5841,0.9613,147120.9035,196.4117896,58.25774043,162.9993823,35.00750732,1445.347359,1352.926275,1033.825856,1207.101806,177.6576,0,10.3004,0,193.7151,357.0292,268.1904,74003.0296,346.9598,436.608,425.7026,317.6286,181.4868,10.4262,9.1873,8.9855,398.1287,396.681,429.8916,357.0329,33392.3894,34606.7001,171.877,9.7211,191.6479,856.7881,410.0177,419.1626,206.1745,884.962,26.7298,209.9997,73.0005,388.8475,4.5,196.3072,0.947,146452.7954,1.5,1.0633,5.95,4010,487,537,555,580,604,629,657,690,16055.3,196.4,27.03,58,196,11,9.9,1.2,16.65,25.96,,,,,,4.2,80.4,,9.31,0.588452284,0.875202905,0.05,0.044
2017-06-01,281.4572,13.0007,203.6227,266.4886,297.8114,74001.9353,349.0043,433.531,425.9572,317.9627,180.818,15.2789,10.7363,8.2443,395.6369,390.2346,429.9609,372.9465,33683.5475,35318.2765,171.328,10.2,102.2261,694.8791,410.0169,416.6128,322.7413,732.2316,26.6767,119.1888,0,388.2831,4.4996,55633.7616,0.9571,146804.2677,197.6314684,58.26640941,163.0002193,35.00750732,1448.991243,1352.248818,1033.846628,1210.02014,180.8051,0,10.3045,0,196.2004,389.6887,268.1506,73998.1708,346.9652,436.9424,425.8663,318.729,181.4973,10.4325,8.7662,8.9982,399.2322,397.6142,429.9763,360.0151,35043.1826,32960.0698,171.8857,9.8648,189.7063,854.7694,410.0238,419.3669,209.9293,885.6273,26.745,210.7982,72.8168,388.2831,4.5,196.3183,0.944,146553.5356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061,0.046
2017-06-02,278.938,12.9997,205.2062,266.8427,298.4177,73999.8312,349.0065,431.3823,425.7786,317.8984,180.7741,15.2881,9.9325,8.2277,396.6022,391.2191,429.9536,374.2597,34194.507,34804.3371,171.2951,10.5479,102.5406,699.8417,409.984,416.7452,323.3289,737.5509,26.8308,112.656,0,388.1095,4.5,55379.1127,0.9585,146420.5237,199.0647358,58.41155964,163.0004606,35.00750732,1444.364792,1348.886487,1031.634872,1209.082297,182.8353,0,10.451,0,198.577,408.6373,268.3212,73995.9484,346.9705,438.9405,426.0142,320.1632,181.5256,10.4388,9.3936,8.8758,399.1165,397.2719,429.9331,356.6147,32793.5208,35208.4235,171.8787,10.0184,188.0843,853.3636,410.0193,419.4448,209.3427,882.9038,26.9111,210.9647,72.2552,388.1095,4.5,196.3424,0.948,145921.1291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.072,0.05
2017-06-03,275.2444,13,205.4074,267.1338,301.1454,73999.5733,348.9983,429.5514,425.9382,319.9206,180.8455,15.3033,11.5938,8.221,395.2315,389.6466,429.857,372.244,32791.3273,36209.1626,171.3201,10.5961,102.9183,700.4417,409.9816,416.645,322.0678,740.1659,26.9498,114.8229,0,388.0148,4.4999,55580.412,0.9603,146640.1366,199.1805801,58.37876632,163.0001313,35.00750732,1451.563535,1360.950823,1025.025779,1207.349291,182.6316,0,10.448,0,197.8377,438.7051,268.3272,73999.2686,346.9542,435.9928,426.0104,321.4253,181.6302,10.4492,9.7871,8.9948,398.5672,396.6355,429.849,356.3166,32978.0733,35029.2873,171.9539,9.9931,185.8559,850.2796,410.0211,419.5075,209.1684,879.4514,27.009,201.9045,72.8423,388.0148,4.5,196.4567,0.952,146170.9949,1.8,1.0611,5.8,3750,480,535,553,579,602,628,656,688,14616.6,187.8,26.77,55,191,9.6,11,1.1,18.79,25.23,,,,,,4.1,79.8,,6.44,0.897669556,0.833117929,0.058,0.046
2017-06-04,274.7729,13.0007,204.955,267.0836,300.5526,73999.0043,349.007,426.5216,425.7804,319.0317,180.9603,15.3036,10.7879,8.216,396.0522,390.4508,429.9402,373.8626,34336.9528,34664.124,171.4365,10.6217,102.4128,696.7427,410.0258,416.8639,321.5502,740.6401,26.8516,119.5252,0,388.8995,4.5,55898.5318,0.9624,147050.1846,198.7496053,58.33407895,162.9999472,35.00750732,1454.856461,1356.302402,1024.709673,1202.504857,182.5964,0,10.4498,0,197.8921,444.8443,268.2301,74000.4048,346.9678,430.7558,426.009,320.8967,181.718,10.4495,9.9646,8.9446,399.0546,397.0587,430.0309,359.9462,35419.3573,32580.8501,172.0716,10.1523,187.8693,852.2134,410.0206,419.7607,207.8276,880.4238,26.919,192.2264,71.0326,388.8995,4.5,196.5514,0.954,146722.5905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,0.061
2017-06-05,276.1491,12.9989,205.7555,267.1506,301.1842,73996.7632,349.0023,423.0985,426.0005,318.9594,180.9896,15.2987,11.7509,8.3046,395.5543,389.6305,429.8606,371.9083,32637.989,36362.7336,171.447,10.6365,103.4183,695.1823,410.0323,416.8869,323.8791,744.9734,26.9715,114.7673,0,388.6276,4.4998,56405.2362,0.9646,146872.9902,199.567111,58.39141641,162.9994326,35.00750732,1462.206686,1359.737353,1026.549739,1202.915,183.4576,0,10.4509,0,198.532,437.3106,268.1989,73997.758,346.9638,429.1902,425.7856,319.7659,181.6177,10.4461,8.756,8.9073,400.0096,398.0647,429.9422,359.7126,34499.031,33499.9551,172.001,10.2075,188.8729,852.2165,410.0196,419.8273,205.9905,880.7414,27.0279,187.2449,70.4483,388.6276,4.5,196.4777,0.956,146286.1215,1.7,1.0619,5.91,3790,487,536,554,579,603,629,657,691,15052.8,184.8,26.92,58.4,194.6,10.5,9,1.4,17.88,26.11,,,,,,4.4,79.9,,8.23,0.67610027,0.857921939,0.068,0.076
2017-06-06,274.6769,13.0004,205.8664,267.0477,301.1986,73999.7402,348.9997,423.262,425.8756,318.9189,181.0174,15.2949,12.557,8.3593,394.6314,388.9746,429.9745,372.2413,34234.3301,34767.1813,171.4251,10.5486,104.5554,694.7905,410.0279,416.9369,322.0702,745.1313,27.1149,118.5903,0,388.5745,4.5002,56272.9886,0.9647,146707.5547,199.6811992,58.12746311,163.0002974,35.00750732,1463.47181,1357.976637,1025.749604,1189.406888,183.3995,0,10.4512,0,198.5725,451.8226,268.1462,74000.2661,346.9641,430.7275,425.9465,320.4705,181.6119,10.4435,10.2136,8.747,398.5218,396.0568,429.7608,354.7496,31784.5101,36219.1309,171.9157,10.0515,184.2813,843.802,410.0179,419.6754,194.4068,871.6913,27.1797,188.4565,68.9048,388.5745,4.5,196.4889,0.956,146000.2681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.063,0.081
2017-06-07,270.3678,12.9998,204.6645,267.5787,300.6432,73996.5718,349.0017,422.4888,425.9614,318.5018,181.082,15.304,11.2031,8.3409,395.1724,389.7126,429.947,373.3802,34131.2385,34873.4623,171.5328,10.3368,103.936,702.1081,410.0306,416.7274,326.8924,745.7008,26.8699,112.594,0,388.4201,4.5002,55556.2285,0.9616,146643.1586,198.4074588,58.48802639,163.0002939,35.00750732,1468.2873,1357.415827,1026.502842,1194.737248,183.2615,0,10.4512,0,198.1813,445.1657,268.5884,74000.9694,346.9612,429.4111,425.868,320.0633,181.7074,10.4497,9.2564,8.9527,399.1379,397.1357,429.8981,358.0326,33747.8061,34249.2432,172.0306,10.0612,185.8361,849.8479,410.0187,419.6404,207.5775,879.6228,26.9363,196.6303,68.2662,388.4201,4.5,196.5344,0.952,146234.7653,1.7,1.0613,5.94,3750,488,536,554,579,604,630,659,694,14494.6,191.6,26.66,54.3,188.4,9.3,10.3,1,16.77,24.77,,,,,,3.8,80.1,,8,0.6229301,0.782126036,0.079,0.065
2017-06-08,267.4799,13.0004,203.937,268.3208,299.1659,73999.6475,349.002,427.0448,425.8196,318.0294,181.0465,15.3071,10.1036,8.3502,396.2639,390.5683,429.8296,374.8419,34203.6125,34797.2021,171.514,10.3363,102.0855,701.8064,410.0301,416.6011,329.4467,744.1379,26.7546,115.55,0,388.1135,4.5002,55272.6408,0.9629,146906.1769,197.6869869,58.71505866,163.0006552,35.00750732,1466.518796,1362.407022,997.8130485,1204.580824,183.1769,0,10.4512,0,197.5915,418.9599,269.315,73997.4035,346.955,437.4382,425.7483,320.389,181.7692,10.4518,9.1295,9.0727,399.0972,397.413,429.7859,359.8145,34982.8258,33027.1531,172.1063,9.9552,185.203,854.5863,410.02,419.3342,215.3038,881.3745,26.8244,197.8107,69.958,388.1135,4.5,196.596,0.954,146767.0832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.098,0.074
2017-06-09,268.8073,12.9996,203.7854,268.1878,298.033,73994.7686,349.0054,426.7028,424.9163,317.0081,181.0649,15.3055,8.7858,8.357,397.1318,391.9478,428.9174,375.0907,33328.5933,35677.7759,171.62,9.9382,100.6044,698.0626,410.0267,416.3043,337.6385,728.7175,26.5145,113.5766,0,388.4327,4.5,54605.8089,0.9642,147046.4409,197.5435898,58.95890834,163.0000368,35.00750732,1445.835004,1358.653357,977.2615405,1214.696595,183.5842,0,10.4503,0,197.9395,406.0489,268.8725,73998.5778,346.9661,433.4796,425.0093,318.5313,181.597,10.4507,8.341,9.1053,399.1818,397.9405,429.0656,362.4782,37169.0843,30829.1359,172.0076,9.7363,190.6834,861.6562,410.0218,418.808,216.6582,885.992,26.5893,197.99,71.1825,388.4327,4.5,196.389,0.955,146563.0731,1.7,1.0616,5.94,3770,484,535,553,579,603,630,659,693,13735,183,26.63,54.9,184.8,9.5,8.8,1,15.59,24.51,0.49,14.14,19.02,34.03,32.81,4.7,79.8,,8.92,0.518319723,0.753444043,0.075,0.057
2017-06-10,268.8496,12.9995,203.7022,268.3944,299.7524,74000.7976,349.0046,424.4042,425.0132,318.0827,181.1339,15.3072,8.7414,8.3386,396.7745,391.7672,428.9899,374.1982,32485.0886,36510.3183,171.6788,9.8572,101.0263,695.2441,410.0315,416.3174,333.0821,719.5105,26.6494,111.2481,0,389.1792,4.4998,54304.877,0.962,147171.0557,197.4360222,58.6985284,163.0005484,35.00750732,1454.632239,1369.729288,988.1729244,1212.782204,183.6333,0,10.2787,0,197.9832,413.8729,269.0717,74001.5431,346.964,435.1897,425.0001,319.8082,181.4454,10.4519,10.768,9.2221,397.3714,395.7397,428.9321,357.4724,34502.4229,33492.013,171.8364,9.949,193.9127,858.0404,410.021,418.8548,215.4027,883.1888,26.7482,198.3436,71.0029,389.1792,4.5,196.2274,0.954,145729.0699,1.7,1.0613,5.96,3780,488,535,553,578,602,628,656,689,13758.7,182.7,26.62,53.3,183.4,9,9,0.9,16.83,23.87,0.46,11.41,29.91,37.54,21.14,4,79.6,,7.04,0.703753491,0.755172659,0.052,0.045
2017-06-11,266.8381,12.9999,203.5724,268.4739,301.5117,73996.3064,348.9991,419.235,425.0134,318.8579,181.1514,15.3075,11.2064,8.3343,394.493,389.1442,428.9215,372.5807,33160.8728,35839.3329,171.6177,9.9058,102.0232,694.1867,410.0289,416.4415,317.1843,733.685,26.7387,116.2696,0,388.9369,4.4997,55344.9588,0.9633,147168.3972,197.3128281,58.3274146,162.9995819,35.00750732,1465.161211,1371.932263,999.6680789,1198.317574,184.045,0,10.2544,0,197.7313,445.0506,269.2671,74000.0376,346.9662,428.9989,424.9783,320.7844,181.4364,10.4521,9.4457,9.2342,398.0162,396.4495,428.995,358.1479,34644.734,33353.7087,171.7761,9.7851,188.872,853.7259,410.0186,419.0156,202.2139,877.2763,26.804,197.7454,70.124,388.9369,4.5,196.2543,0.954,145800.4089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064,0.045
2017-06-12,266.0871,12.9999,203.4524,268.323,301.8359,73998.729,348.9965,420.0034,425.0354,319.1351,181.1798,15.3096,11.8886,8.3261,393.5566,388.2982,428.979,374.7364,37313.9538,31685.9537,171.642,9.614,101.687,691.2052,410.0306,416.33,318.7036,738.8479,26.6271,120.1857,0,388.9576,4.4999,54426.6118,0.966,147446.3249,197.2156064,58.25660811,163.0003672,35.00750732,1474.314948,1368.416554,1013.004562,1193.646651,183.993,0,10.2997,0,197.7266,446.6617,268.9971,73998.4024,346.9637,418.1734,424.5813,319.3828,181.5135,10.4535,9.2359,9.2125,398.1457,396.4086,428.9388,362.8798,38767.0387,29241.6154,171.886,9.6795,182.9961,850.2395,410.0194,418.8761,197.0844,873.9477,26.6967,198.2791,70.5565,388.9576,4.5,196.3412,0.96,146492.4774,1.8,1.061,6.01,3760,488,535,553,578,601,626,654,686,13404.6,176.5,26.42,55.3,200.4,10.1,10.3,1.2,16.39,24.75,,,,,,3.8,79.4,,8.36,0.58727378,0.727219196,0.07,0.052
2017-06-13,275.204,13.0002,203.9553,268.3492,299.1788,73999.8535,348.1878,423.3375,424.8509,317.51,181.1722,15.2977,10.5856,8.3259,395.0725,389.7751,428.9931,374.7843,35537.9119,33461.9577,171.642,9.7684,101.97,692.195,410.0323,416.3644,323.6642,739.8429,26.6584,125.5155,0,388.6985,4.4998,55066.9475,0.9667,147275.6162,197.7218406,58.26018486,163.000112,35.00750732,1468.492431,1370.149367,1004.128664,1201.750152,183.838,0,10.3013,0,198.2398,429.3611,269.2571,74000.3671,346.9619,418.6671,425.0259,319.003,181.5206,10.4454,8.8143,9.1175,398.8209,397.0292,429.0621,358.9891,35021.324,32976.1359,171.8904,9.6503,185.5666,854.0682,410.0192,418.9247,202.5246,877.0175,26.7283,193.29,69.7815,388.6985,4.5,196.3451,0.959,145916.8719,1.7,1.0613,5.96,3800,482,534,552,577,600,626,654,686,13838.3,176.4,26.36,53.3,188,8.8,10,0.7,17.23,25.57,,,,,,4.7,79.1,,8.34,0.611275537,0.743260034,0.076,0.038
2017-06-14,288.7176,12.9998,204.4938,268.45,298.9967,73999.6227,348.0064,426.6163,424.9571,317.8748,181.1434,15.2848,11.0333,8.3324,394.4364,388.9993,428.9015,372.0314,32111.2198,36889.2749,171.6314,9.8147,102.0073,694.5463,410.0321,416.2658,331.0546,746.6446,26.6581,115.6823,0,388.3953,4.4999,55309.3943,0.9644,146937.38,198.319759,58.43035558,162.9994078,35.00750732,1466.350146,1366.302541,1011.150163,1212.390927,183.7372,0,10.3013,0,199.056,417.7327,269.1434,73995.1959,346.9648,417.8841,424.7027,318.225,181.4686,10.4366,8.4009,8.9912,399.2365,397.8989,428.9517,359.9258,35454.1214,32548.9859,171.87,9.8574,189.1536,862.6356,410.0214,418.8759,216.8882,887.8158,26.7257,197.8258,69.7112,388.3953,4.5,196.2946,0.956,145832.0797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,0.042
2017-06-15,289.6416,13,204.2914,268.237,301.0041,73995.9801,348.0021,418.0913,424.9701,318.3067,181.1924,15.2855,11.7031,8.3379,393.3124,387.9952,428.9802,371.2855,32023.4286,36980.6947,171.6829,9.805,101.8027,693.2298,410.0315,416.0391,332.632,739.9683,26.7259,114.9786,0,388.7312,4.5,55827.2626,0.964,147371.7381,198.1189943,58.66292616,163.0003551,35.00750732,1471.607763,1360.994257,990.8308335,1212.509817,183.4024,0,10.2463,0,199.0402,437.2488,268.9541,73998.4636,346.9632,419.8507,424.9824,318.6158,181.4782,10.4371,11.048,9.0377,397.2101,395.5081,428.7837,356.2656,33861.8079,34139.8378,171.8503,9.7771,191.4993,862.7296,410.0212,418.4424,219.2499,887.3855,26.8162,200.545,69.0622,388.7312,4.5,196.2826,0.955,145755.8979,1.8,1.0611,5.98,3560,477,534,552,577,600,626,653,686,13025.4,177.2,26.32,55.6,194.9,9.5,9.3,0.9,17.3,26.42,,,,,,4.4,79,,9.12,0.533146072,0.727419027,0.053,0.046
2017-06-16,290.3863,12.9992,204.9887,268.0139,296.7881,74000.1847,348.0013,427.0797,424.9323,316.156,181.1902,15.2887,10.8587,8.3313,394.7024,389.5379,428.9859,373.9506,34269.2522,34732.8398,171.7076,10.0916,101.4686,692.7384,410.0318,416.3256,330.7741,739.9279,26.72,117.9368,0,389.1575,4.5003,56189.2448,0.9668,147391.7632,198.7607397,58.29978897,163.0002945,35.00750732,1433.709044,1365.941773,1025.746887,1208.960621,183.9863,0,10.151,0,198.8534,419.0253,268.8389,74001.2941,346.9619,422.7237,424.9867,318.6944,181.534,10.4392,9.7932,9.0061,398.3128,396.6646,428.9346,357.1825,33814.1231,34180.9635,171.947,10.0131,193.4121,862.5075,410.017,418.9175,212.7553,885.8566,26.7971,200.1157,68.1255,389.1575,4.5,196.3549,0.956,146055.075,1.8,1.0608,6.01,3690,492,536,553,578,602,628,656,690,12988,175,26.53,54.7,195.4,9.6,9.1,0.9,16.77,26.01,,,,,,4.5,79.7,,9.24,0.529862844,0.715308891,0.048,0.04
2017-06-17,289.8209,13.0002,204.8862,267.939,296.8448,74000.9935,348.0025,423.5577,424.9462,315.6198,181.0409,15.2886,10.1682,8.3575,395.6705,390.333,428.9775,374.6687,34379.0926,34620.4678,171.5542,10.0102,101.7208,690.5525,410.0317,416.3637,327.8422,741.4149,26.6656,121.4335,0,388.607,4.4998,55508.8533,0.9667,146879.734,198.7166586,58.24718659,163.0001092,35.00750732,1428.578477,1369.154187,1018.533823,1204.732928,183.7603,0,10.1505,0,198.7855,394.9836,268.7928,74001.1142,346.9681,424.0425,424.9829,317.6978,181.5658,10.4392,9.0392,8.9514,399.3802,397.8016,429.0471,358.7103,34325.7094,33672.5702,171.9842,10.0011,190.9302,859.9296,410.0236,418.9565,205.2235,881.7948,26.7415,199.2775,68.9556,388.607,4.5,196.3848,0.957,146295.8798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,0.033
